#HOLE:,940A
#LEG:,155
#TOP:,0.000000
#BOTTOM:,218.998795
DEPTH_WMSF,NPHI,ENPH,CNTC,CFTC,CNEC,CFEC,TNRA,ENRA
m,%,%,cps,cps,cps,cps,--,--
178.7652,52.4956,66.7161,1120.9874,248.6142,1919.7454,267.4548,4.6003,7.1778
178.9176,52.7933,64.4136,1128.6522,252.2235,1910.6727,270.1255,4.6198,7.0733
179.0700,55.1118,64.3992,1130.7086,252.1390,1911.6201,270.2849,4.7712,7.0726
179.2224,55.0477,71.0264,1129.6917,242.0985,1913.8163,259.7728,4.7670,7.3673
179.3748,52.7772,73.4241,1128.5878,238.9132,1920.6296,257.1243,4.6187,7.4697
179.5272,53.2373,80.7434,1135.6544,247.2063,1917.3602,246.7030,4.6488,7.7719
179.6796,52.6858,80.6780,1122.6986,246.1006,1939.4644,249.6320,4.6127,7.7693
179.8320,53.0493,80.0141,1122.2571,249.1557,1943.3351,250.9988,4.6365,7.7424
179.9844,52.0451,74.9002,1131.4811,247.5058,1956.2509,259.7330,4.5709,7.5318
180.1368,52.7794,72.8612,1135.9392,253.9024,1967.9181,264.2993,4.6189,7.4458
180.2892,52.5056,75.6548,1140.0546,253.6331,1976.5078,261.3293,4.6010,7.5633
180.4416,54.8997,73.0768,1146.0084,253.8754,1968.8298,264.0972,4.7573,7.4549
180.5940,52.9331,71.3994,1150.8810,246.9585,1961.0479,265.6049,4.6289,7.3833
180.7464,52.8433,73.0197,1154.1740,253.7573,1957.8807,262.7139,4.6230,7.4525
180.8988,51.3349,78.0039,1154.9423,255.0732,1957.3239,255.5123,4.5245,7.6604
181.0512,51.1850,77.7221,1149.5690,258.7166,1953.2506,255.3663,4.5148,7.6488
181.2036,50.4981,72.3244,1148.6602,256.9103,1950.4341,262.7577,4.4699,7.4229
181.3560,50.8416,74.0846,1139.8076,257.2097,1959.7776,261.3896,4.4923,7.4975
181.5084,51.6963,77.6150,1129.2048,253.5867,1952.5106,255.4168,4.5481,7.6444
181.6608,51.3079,85.2757,1122.0688,248.9296,1948.7644,245.0313,4.5228,7.9531
181.8132,50.3371,80.7530,1121.2028,252.0717,1950.5807,250.9648,4.4594,7.7723
181.9656,49.6953,79.4152,1130.3123,260.3204,1960.7633,254.0484,4.4175,7.7181
182.1180,52.2579,74.8111,1135.4586,265.1428,1956.8230,259.9378,4.5848,7.5280
182.2704,51.5679,69.4126,1148.7443,258.3823,1959.0763,268.4690,4.5398,7.2972
182.4228,53.5629,65.9814,1158.5754,259.9841,1969.8114,275.7006,4.6700,7.1447
182.5752,51.9159,65.3853,1165.9694,254.9170,1962.3541,275.6999,4.5625,7.1177
182.7276,55.1306,69.1365,1167.8718,261.5842,1966.4443,269.9258,4.7724,7.2851
182.8800,59.4711,70.6559,1175.1107,251.6902,1974.7324,268.6245,5.0558,7.3513
183.0324,59.1379,73.8163,1186.8776,242.3659,1988.0848,265.5656,5.0340,7.4862
183.1848,55.8070,75.4903,1188.1938,242.3898,1974.8713,261.3498,4.8166,7.5564
183.3372,51.1926,77.9260,1175.3134,248.9166,1977.0444,258.1944,4.5152,7.6572
183.4896,52.7421,80.4873,1170.5889,258.1951,1980.6234,255.1829,4.6164,7.7616
183.6420,53.0308,79.0265,1171.0985,253.4865,1974.9758,256.4161,4.6353,7.7022
183.7944,53.0306,80.8663,1158.3699,256.8060,1960.3885,252.0783,4.6353,7.7769
183.9468,51.8945,77.1188,1156.9271,256.7613,1955.7711,256.5291,4.5611,7.6240
184.0992,55.0332,71.4085,1168.3636,259.9001,1951.4543,264.2917,4.7660,7.3837
184.2516,55.0839,64.8810,1172.7281,250.0128,1937.4670,273.0860,4.7693,7.0947
184.4040,55.1669,65.1934,1174.3400,251.9177,1941.5126,273.1073,4.7747,7.1090
184.5564,53.3372,72.0366,1178.9609,253.4140,1945.3770,262.5112,4.6553,7.4106
184.7088,53.9517,71.7048,1181.3950,258.6913,1952.0636,263.9194,4.6954,7.3964
184.8612,55.2491,68.8143,1181.7488,255.1600,1973.6952,271.4480,4.7801,7.2710
185.0136,52.4494,70.3778,1178.2816,248.5650,1980.9995,269.9193,4.5973,7.3392
185.1660,51.1445,73.6442,1167.1267,256.5521,1987.3746,265.7287,4.5121,7.4790
185.3184,48.7683,73.1965,1163.5309,261.5217,1991.6697,266.9792,4.3569,7.4600
185.4708,49.3364,73.4460,1156.2939,268.1217,1994.8268,267.0242,4.3940,7.4706
185.6232,49.4265,74.7472,1150.8438,266.3934,1975.4430,262.5045,4.3999,7.5254
185.7756,52.8280,76.9170,1149.1738,264.7892,1966.0771,258.1630,4.6220,7.6156
185.9280,54.2683,74.1209,1156.9792,255.3714,1970.0502,262.7061,4.7161,7.4991
186.0804,55.3210,72.9062,1143.3920,247.1303,1977.4161,265.5069,4.7848,7.4477
186.2328,51.0764,77.5317,1153.9119,245.6612,1983.3273,259.5643,4.5077,7.6410
186.3852,52.6291,78.8541,1152.0120,258.3305,1986.1719,258.1054,4.6090,7.6952
186.5376,49.6560,77.6302,1147.3945,255.0783,1985.3901,259.6966,4.4149,7.6450
186.6900,51.3192,72.2863,1133.4059,259.8974,1971.9839,265.7191,4.5235,7.4213
186.8424,51.0454,69.6565,1147.6362,256.5450,1971.7632,269.8138,4.5056,7.3079
186.9948,53.7718,70.9332,1139.8357,258.5331,1975.4918,268.2906,4.6837,7.3633
187.1472,52.7271,71.7584,1152.7716,255.1845,1963.0668,265.3246,4.6154,7.3987
187.2996,50.7702,75.6531,1155.2045,256.9694,1963.0658,259.5544,4.4877,7.5632
187.4520,49.7846,75.9715,1162.9414,263.3554,1955.4763,258.0989,4.4233,7.5765
187.6044,50.4967,76.7119,1156.5975,263.1943,1929.3812,253.6270,4.4698,7.6072
187.7568,52.0483,71.9996,1155.1608,260.0765,1902.7157,256.8093,4.5711,7.4091
187.9092,53.9224,74.2573,1128.4291,248.9582,1905.6628,253.9259,4.6935,7.5048
188.0616,53.9730,67.9021,1123.3027,240.8297,1899.2783,262.6680,4.6968,7.2307
188.2140,55.1812,71.4997,1111.2924,236.0079,1872.5599,253.4721,4.7757,7.3876
188.3664,55.2413,74.3400,1108.9707,237.1231,1859.9316,247.7174,4.7796,7.5083
188.5188,56.4633,78.1060,1101.8014,236.0081,1854.2322,241.9223,4.8594,7.6646
188.6712,56.5167,86.6508,1102.4844,230.7580,1841.6188,229.9897,4.8629,8.0074
188.8236,53.5507,86.7351,1102.4108,229.6442,1830.4186,228.4964,4.6692,8.0107
188.9760,54.3261,86.9515,1113.8141,242.3000,1832.6910,228.5374,4.7199,8.0192
189.1284,53.0697,76.4421,1117.9200,245.9382,1861.0619,245.0058,4.6378,7.5960
189.2808,52.8969,80.8955,1131.9099,253.9163,1891.8192,243.2243,4.6265,7.7781
189.4332,51.5263,81.3900,1144.1688,253.8451,1919.0394,246.0929,4.5370,7.7980
189.5856,49.6122,87.6703,1146.9469,257.0942,1944.8033,241.6672,4.4121,8.0474
189.7380,52.8776,81.2071,1147.8459,261.7509,1987.0698,255.0580,4.6253,7.7907
189.8904,52.0713,83.4609,1158.2551,255.5517,1987.3817,252.1729,4.5726,7.8810
190.0428,53.0151,75.5532,1145.0829,256.8206,1985.3392,262.6439,4.6343,7.5591
190.1952,51.1290,74.2540,1144.3092,251.8514,1971.5643,262.7120,4.5111,7.5047
190.3476,54.5130,72.0485,1153.7312,256.6484,1969.2853,265.7191,4.7321,7.4112
190.5000,55.1419,71.4831,1156.4236,248.4515,1961.3433,265.5155,4.7731,7.3869
190.6524,54.1249,70.3245,1142.5469,247.1507,1959.1639,267.0281,4.7067,7.3369
190.8048,50.8693,66.3000,1154.4678,250.3230,1943.8713,271.5236,4.4941,7.1591
190.9572,48.4517,66.3666,1157.7690,260.3245,1944.8564,271.5473,4.3363,7.1621
191.1096,49.3838,67.5499,1153.8521,271.5942,1959.5728,271.5942,4.3971,7.2151
191.2620,51.1369,70.8557,1153.7113,266.8751,1954.2245,265.5230,4.5116,7.3599
191.4144,51.9351,74.2201,1167.3228,265.0941,1949.3158,259.7967,4.5637,7.5032
191.5668,50.4406,74.3158,1161.5145,260.1682,1970.5514,262.4861,4.4661,7.5073
191.7192,50.0051,71.4015,1152.8306,261.5162,1983.4159,268.6312,4.4377,7.3834
191.8716,51.8177,66.1716,1153.0837,260.0251,1962.9016,274.4037,4.5561,7.1533
192.0240,52.6581,74.9276,1155.1489,255.0500,1967.2310,261.1511,4.6109,7.5329
192.1764,50.8739,79.5813,1150.8267,258.3179,1980.9363,256.4376,4.4944,7.7248
192.3288,48.8951,78.7377,1162.8010,268.0800,1961.9463,255.1152,4.3652,7.6904
192.4812,50.0059,68.3749,1169.8711,273.0779,1960.4720,270.3491,4.4378,7.2516
192.6336,50.2880,73.0468,1167.8195,266.5798,1971.5808,264.5113,4.4562,7.4537
192.7860,54.9798,73.6708,1157.1970,258.6530,1965.4923,262.7634,4.7625,7.4801
192.9384,53.5421,76.9667,1154.2019,245.3074,1966.0763,258.0934,4.6687,7.6177
193.0908,53.8868,71.2508,1147.4320,251.8752,1979.3563,268.3168,4.6912,7.3769
193.2432,50.4431,71.6846,1154.9127,254.9004,1975.5208,267.1221,4.4663,7.3956
193.3956,52.4100,70.0044,1155.2415,265.0174,1966.3777,268.5201,4.5947,7.3230
193.5480,54.6390,70.6768,1164.6655,257.1444,1964.6281,267.2173,4.7403,7.3522
193.7004,52.0839,74.7621,1163.8948,248.8321,1954.9426,259.7588,4.5734,7.5260
193.8528,52.1731,79.6987,1166.4962,261.5912,1950.7913,252.3794,4.5793,7.7296
194.0052,49.2354,83.0239,1165.2072,261.5714,1960.1820,249.2735,4.3875,7.8636
194.1576,50.1836,79.2785,1173.8701,274.8361,1968.0532,255.1770,4.4494,7.7125
194.3100,48.1100,73.3253,1172.8806,268.5149,1971.9799,264.1466,4.3140,7.4655
194.4624,48.5598,75.4471,1168.9684,274.7927,1984.7281,262.7168,4.3433,7.5546
194.6148,50.5120,67.4885,1164.1509,269.7925,1978.6134,274.3371,4.4708,7.2123
194.7672,53.4520,73.1540,1165.5166,263.3098,1979.1722,265.3680,4.6628,7.4582
194.9196,54.7661,70.1200,1156.5254,253.4082,1987.5865,271.2303,4.7486,7.3280
195.0720,53.7174,76.7021,1153.1165,247.1803,1984.9965,260.9518,4.6801,7.6068
195.2244,51.3524,73.5429,1151.7024,248.7085,1983.9755,265.4260,4.5257,7.4747
195.3768,51.3628,73.8946,1151.1359,256.9730,1987.0322,265.3081,4.5264,7.4895
195.5292,50.7582,71.1278,1148.1112,258.2092,1990.6649,270.0437,4.4869,7.3716
195.6816,50.5278,69.6889,1147.9961,261.6651,1983.9086,271.4233,4.4718,7.3093
195.8340,50.1526,70.2731,1157.2931,264.8937,2004.5872,273.3022,4.4473,7.3347
195.9864,53.5214,72.7014,1170.6416,269.8373,1997.5292,268.5212,4.6673,7.4390
196.1388,53.5714,76.2080,1182.2899,261.8027,2014.8379,265.5896,4.6706,7.5863
196.2912,53.8303,74.6042,1184.2128,260.1606,2006.4598,266.8388,4.6875,7.5194
196.4436,54.4722,67.1458,1188.9919,257.0762,2014.9698,279.9710,4.7294,7.1971
196.5960,56.8683,68.0951,1199.5516,256.7075,2004.9838,276.9594,4.8858,7.2393
196.7484,57.6243,73.2705,1198.2095,250.4577,2012.1262,269.6080,4.9352,7.4632
196.9008,55.2734,77.3226,1193.3525,248.6202,1993.6327,261.2074,4.7817,7.6324
197.0532,54.2725,72.2074,1190.4260,250.5592,1991.7972,268.5107,4.7164,7.4179
197.2056,53.8913,76.5402,1198.2860,255.1828,1972.6017,259.5510,4.6915,7.6001
197.3580,54.4715,73.0582,1180.8503,253.8600,1965.3763,263.6620,4.7293,7.4542
197.5104,54.2175,76.6922,1171.5374,251.9209,1938.6678,254.8750,4.7128,7.6063
197.6628,50.8694,72.3184,1161.3995,247.2340,1936.5894,260.9018,4.4941,7.4227
197.8152,49.1462,83.1989,1148.2865,255.2251,1926.4065,244.7606,4.3816,7.8706
197.9676,48.3450,83.3353,1131.8604,260.1018,1928.4427,244.8499,4.3293,7.8760
198.1200,50.1833,78.2187,1125.9124,261.7576,1912.4236,249.3642,4.4493,7.6692
198.2724,51.1508,75.4214,1123.2186,258.4099,1917.0980,253.8007,4.5125,7.5536
198.4248,54.5206,73.1152,1124.2065,255.4490,1903.5349,255.2829,4.7326,7.4566
198.5772,53.0609,80.5807,1139.9192,247.4913,1911.6876,246.1814,4.6372,7.7654
198.7296,55.2617,83.7346,1138.3705,252.4636,1908.9414,241.8850,4.7809,7.8919
198.8820,50.6580,81.8732,1145.1854,246.0800,1914.1364,244.8538,4.4803,7.8175
199.0344,52.1038,78.3964,1149.8014,262.0437,1936.9962,252.3288,4.5747,7.6765
199.1868,47.2364,71.5424,1144.8268,255.4923,1950.5616,263.9652,4.2569,7.3895
199.3392,48.2068,68.7063,1133.5576,269.8616,1962.0046,270.0166,4.3203,7.2662
199.4916,49.9489,68.7845,1137.7988,264.7931,1973.3383,271.4478,4.4340,7.2697
199.6440,51.6071,70.1929,1138.3091,261.4702,1981.2107,270.2433,4.5423,7.3312
199.7964,51.3168,69.5181,1137.1447,258.3317,1973.6322,270.2930,4.5234,7.3018
199.9488,48.0398,68.6749,1157.5621,264.9765,1985.1057,273.2478,4.3094,7.2649
200.1012,48.9598,72.4491,1167.9652,278.0193,1972.9471,265.6004,4.3695,7.4283
200.2536,49.2955,74.8139,1174.5702,276.2510,1976.5968,262.5603,4.3914,7.5282
200.4060,51.8066,77.5179,1186.3953,274.6552,1995.3219,261.1537,4.5553,7.6404
200.5584,53.1164,68.9969,1188.7526,265.0534,1999.9480,274.7556,4.6409,7.2790
200.7108,52.9207,65.5419,1179.7651,260.0375,1997.6444,280.3776,4.6281,7.1248
200.8632,53.1793,68.2357,1184.6812,258.4066,2000.1842,276.0594,4.6450,7.2455
201.0156,50.5554,67.2580,1184.8159,258.3858,1996.1033,277.1568,4.4736,7.2021
201.1680,51.4970,64.7299,1180.8236,269.9020,1984.7125,280.0183,4.5351,7.0878
201.3204,52.5924,61.4644,1185.0269,266.6011,1993.7366,287.4798,4.6066,6.9352
201.4728,54.5808,65.7176,1188.1128,263.4615,1989.4866,278.9206,4.7365,7.1328
201.6252,53.0686,67.2749,1194.6074,257.1359,1987.8765,275.9857,4.6377,7.2028
201.7776,49.2485,71.0572,1193.3790,262.0135,1977.9608,268.4311,4.3883,7.3686
201.9300,48.3136,71.8071,1174.6400,269.9495,1986.6085,268.4309,4.3273,7.4008
202.0824,49.3861,72.2561,1166.0421,268.2445,1981.3376,267.0259,4.3973,7.4200
202.2348,51.3435,67.2495,1161.3499,263.3676,1986.2583,275.8043,4.5251,7.2017
202.3872,50.5842,66.7755,1155.2692,261.8687,1990.7164,277.2394,4.4755,7.1805
202.5396,51.2169,65.5432,1154.4993,266.6740,1995.8534,280.1238,4.5168,7.1249
202.6920,51.3819,67.3757,1164.2571,263.2839,1976.1388,274.1848,4.5276,7.2073
202.8444,51.9683,71.3929,1169.7639,261.6900,1969.2134,266.7210,4.5659,7.3830
202.9968,49.7645,73.8647,1164.1674,256.9742,1965.3129,262.4522,4.4220,7.4883
203.1492,51.7308,74.0144,1156.3132,265.2155,1968.7935,262.6956,4.5504,7.4946
203.3016,51.0777,72.0420,1162.6478,260.3302,1979.6178,267.1234,4.5077,7.4109
203.4540,52.5709,71.2728,1170.0900,266.7213,1992.2872,270.0352,4.6052,7.3779
203.6064,53.2985,72.8525,1168.1731,261.9760,1998.5729,268.4298,4.6528,7.4454
203.7588,53.1911,69.8674,1187.1299,261.6939,2008.1912,274.4534,4.6457,7.3171
203.9112,51.4364,71.2249,1198.4581,263.2931,2001.9650,271.4227,4.5312,7.3758
204.0636,47.7457,70.7169,1192.7679,271.3119,1985.8340,270.0378,4.2902,7.3539
204.2160,49.0309,72.5232,1191.6112,281.1565,1993.8650,268.3023,4.3741,7.4314
204.3684,52.7099,76.8946,1191.0990,272.9100,1988.1659,261.0952,4.6143,7.6147
204.5208,54.9098,73.5521,1187.6377,261.7074,1994.8710,266.8699,4.7580,7.4751
204.6732,54.8151,71.8325,1179.2543,251.9063,2010.2943,271.5913,4.7518,7.4019
204.8256,53.2327,75.2267,1180.6077,253.6640,2026.2134,268.5352,4.6485,7.5454
204.9780,53.2793,77.3179,1179.5839,256.6013,2016.5786,264.2205,4.6515,7.6322
205.1304,53.2806,83.1800,1199.1949,263.2498,2019.3221,256.5908,4.6516,7.8698
205.2828,51.6394,75.3046,1196.3593,264.7915,2005.8411,265.7207,4.5444,7.5487
205.4352,49.8818,75.2703,1199.6980,271.4326,2004.2109,265.5551,4.4297,7.5473
205.5876,52.4723,73.1526,1192.7635,269.7939,2003.5864,268.6435,4.5988,7.4582
205.7400,53.5861,72.3469,1189.4229,258.2520,2003.1499,269.8247,4.6715,7.4239
205.8924,54.9850,70.3367,1167.8262,251.6334,2003.1501,273.0035,4.7629,7.3375
206.0448,50.8106,72.4225,1157.8289,246.9695,2005.6238,270.0406,4.4903,7.4271
206.1972,50.5144,72.8862,1154.1747,261.7358,1999.7783,268.5400,4.4710,7.4469
206.3496,49.3630,69.0915,1161.1711,265.1213,1999.7339,274.5697,4.3958,7.2832
206.5020,50.8605,63.6270,1164.6377,271.2797,1995.5459,283.5816,4.4936,7.0369
206.6544,49.5994,61.9249,1169.7352,266.5594,1983.8376,285.1524,4.4112,6.9571
206.8068,50.6615,68.7452,1166.2560,268.1928,1973.4252,271.5244,4.4806,7.2679
206.9592,51.4680,72.8759,1171.7727,264.9187,1964.4941,263.8174,4.5332,7.4464
207.1116,54.9560,73.5101,1165.7021,260.1206,1950.2593,260.9639,4.7610,7.4733
207.2640,53.0948,68.6222,1165.7656,250.2041,1938.2473,266.8830,4.6395,7.2625
207.4164,53.5674,67.3826,1162.2372,255.1908,1947.1061,270.1452,4.6703,7.2076
207.5688,52.9900,69.3910,1173.7849,256.4907,1949.2504,267.1570,4.6326,7.2963
207.7212,53.1853,68.4145,1162.9014,255.2462,1948.1628,268.5869,4.6454,7.2534
207.8736,53.6767,75.1391,1162.6053,253.6760,1945.9161,258.0184,4.6775,7.5418
208.0260,52.7634,78.0420,1156.8646,249.1739,1954.1300,255.0432,4.6178,7.6620
208.1784,54.8305,78.8279,1151.5453,252.2907,1940.7072,252.2323,4.7528,7.6941
208.3308,52.7914,76.3394,1145.1954,245.5337,1948.4381,256.6525,4.6196,7.5917
208.4832,55.3494,75.2938,1146.3868,251.7757,1949.2158,258.2347,4.7867,7.5482
208.6356,54.3224,75.5563,1159.0787,248.7213,1951.1460,258.1161,4.7196,7.5592
208.7880,53.2831,71.7332,1155.5934,250.3243,1941.2063,262.4084,4.6517,7.3977
208.9404,51.5317,72.0177,1159.1791,255.2425,1943.2290,262.2499,4.5374,7.4098
209.0928,53.4624,72.9711,1165.5962,259.7205,1944.2393,260.9556,4.6635,7.4505
209.2452,54.1164,73.2491,1184.4263,260.1232,1948.3839,261.0988,4.7062,7.4622
209.3976,54.4315,69.2342,1187.4658,263.3313,1957.7705,268.5775,4.7267,7.2894
209.5500,53.5527,65.2642,1203.1555,263.5428,1981.6066,278.6206,4.6694,7.1122
209.7024,56.1250,64.8267,1211.0227,263.5198,1988.0154,280.3089,4.8373,7.0922
209.8548,54.2802,65.3681,1217.3817,253.7000,1994.0061,280.1776,4.7169,7.1169
210.0072,53.3095,67.6693,1211.1753,260.0676,1993.1276,276.0415,4.6535,7.2204
210.1596,50.0014,68.0964,1206.8110,264.7239,2006.5033,277.1671,4.4375,7.2393
210.3120,51.2521,67.6122,1193.6818,271.2889,2000.3794,277.1434,4.5191,7.2178
210.4644,52.7244,67.5861,1195.8566,266.3112,2000.5938,277.2176,4.6153,7.2167
210.6168,55.6979,65.2786,1184.7109,258.4926,1992.5037,280.1268,4.8094,7.1129
210.7692,53.2604,66.8339,1180.8820,250.2574,1992.3624,277.3675,4.6503,7.1831
210.9216,49.6187,63.7741,1179.3489,260.0126,1981.9688,281.3795,4.4125,7.0438
211.0740,46.9722,66.6068,1176.9731,271.1046,1978.2098,275.7884,4.2397,7.1729
211.2264,50.2007,66.2717,1169.4709,279.3629,1973.1459,275.6617,4.4505,7.1579
211.3788,52.1095,68.9503,1175.5454,266.6704,1976.5918,271.6232,4.5751,7.2770
211.5312,50.0907,74.1953,1172.7230,261.7027,1970.6200,262.6724,4.4433,7.5022
211.6836,48.5177,74.5269,1171.4952,273.2072,1963.7258,261.2682,4.3406,7.5161
211.8360,47.5244,79.5466,1177.5189,276.3697,1959.4337,253.7005,4.2757,7.7234
211.9884,50.7814,76.8825,1181.6205,281.3861,1954.2021,256.6517,4.4884,7.6142
212.1408,50.5276,77.5972,1170.2826,263.5612,1950.0847,255.1237,4.4718,7.6437
212.2932,53.5277,73.9380,1174.8369,266.6564,1945.1654,259.6546,4.6677,7.4914
212.4456,52.6616,77.6010,1172.7192,255.5165,1940.1427,253.8178,4.6112,7.6438
212.5980,52.5873,74.6273,1172.0181,260.1241,1943.3083,258.4070,4.6063,7.5203
212.7504,51.0076,72.9515,1168.8444,258.5974,1956.6205,262.6468,4.5032,7.4496
212.9028,50.6813,64.7056,1179.2515,264.9433,1945.3447,274.5071,4.4819,7.0867
213.0552,51.1803,69.3310,1173.9891,266.6643,1958.2399,268.4857,4.5144,7.2936
213.2076,49.2067,74.5128,1176.4055,266.6421,1963.1598,261.2135,4.3856,7.5155
213.3600,50.2234,71.9644,1179.2902,273.0862,1965.4161,265.3258,4.4520,7.4076
213.5124,51.2219,69.0368,1181.0885,269.9415,1973.9675,271.1211,4.5172,7.2808
213.6648,51.5141,70.2434,1200.3138,273.0913,1999.7913,272.6963,4.5362,7.3334
213.8172,50.4870,70.4216,1205.0701,272.9926,1991.0386,271.2170,4.4692,7.3411
213.9696,47.3974,72.6062,1207.9255,279.4111,2006.9629,269.9365,4.2674,7.4349
214.1220,47.0314,68.7180,1205.8035,282.7024,2013.5326,277.0884,4.2435,7.2668
214.2744,46.5306,70.2967,1208.4045,284.3199,2012.9722,274.4071,4.2108,7.3357
214.4268,48.2964,66.7609,1194.4526,287.4815,1989.6696,277.1189,4.3261,7.1798
214.5792,49.5313,70.5714,1196.2513,282.6788,2004.4375,272.8010,4.4068,7.3476
214.7316,51.4749,70.3990,1202.1396,281.0607,1990.5865,271.1915,4.5337,7.3402
214.8840,50.9360,66.2136,1213.3602,273.0729,1992.6633,278.4904,4.4985,7.1552
215.0364,51.2433,66.7203,1217.7629,276.2816,1988.4056,277.0131,4.5186,7.1780
215.1888,50.4258,64.9652,1211.6230,271.5290,2017.8645,284.2639,4.4652,7.0986
215.3412,52.2052,67.2838,1216.0278,274.7371,2016.0013,279.8749,4.5814,7.2032
215.4936,49.5321,62.7217,1216.9611,269.9370,2028.7029,290.0347,4.4068,6.9947
215.6460,48.1303,70.7806,1213.5508,282.7066,2026.8389,275.5107,4.3153,7.3567
215.7984,49.0967,71.1891,1207.8345,285.7680,2031.8729,275.5352,4.3784,7.3743
215.9508,50.2618,71.9334,1215.7888,281.4960,2040.8715,275.5614,4.4545,7.4062
216.1032,52.0653,68.3921,1217.5626,278.0757,2040.4960,281.3549,4.5722,7.2524
216.2556,50.8496,74.0572,1192.4147,265.7603,2022.0591,269.7384,4.4929,7.4964
216.4080,53.0098,90.4181,1148.3765,252.3976,2012.0898,246.7398,4.6339,8.1547
216.5604,55.8270,90.1227,1107.3656,225.3620,1940.4373,238.2889,4.8179,8.1432
216.7128,54.9539,77.2173,1053.9498,206.3192,1817.9155,238.3203,4.7608,7.6280
216.8652,59.5937,76.7248,991.2917,204.0403,1727.5908,227.0849,5.0638,7.6077
217.0176,58.0816,89.2281,956.7490,190.2952,1676.2672,206.7331,4.9651,8.1084
217.1700,62.9345,104.5555,958.4800,196.2556,1632.4691,187.7242,5.2819,8.6961
217.3224,57.9885,104.1945,978.4066,194.1672,1659.0522,191.0825,4.9590,8.6824
217.4748,58.5818,85.2286,988.6806,211.4515,1723.9728,216.8178,4.9977,7.9513
217.6272,56.3951,72.1021,1018.4085,214.7797,1807.3518,243.7940,4.8549,7.4134
217.7796,57.9741,64.6538,1040.6243,218.9381,1870.3494,264.0129,4.9580,7.0843
217.9320,57.2836,67.6468,1050.0834,215.9282,1924.2213,266.5352,4.9130,7.2194
218.0844,55.9528,66.7137,1041.4697,215.8965,1960.4232,273.1259,4.8261,7.1777
218.2368,57.3308,71.4676,1053.0565,221.0075,1997.8097,270.4767,4.9160,7.3863
218.3892,58.9521,69.6022,1055.5610,219.7440,2003.6654,274.2682,5.0219,7.3055
218.5416,61.6676,73.0891,1060.7141,218.1853,2011.6713,269.8251,5.1992,7.4555
218.6940,59.1669,69.8285,1074.5771,212.8261,2018.9541,275.9882,5.0359,7.3154
218.8464,58.9662,73.8348,1078.0275,218.4023,2017.6517,269.4870,5.0228,7.4870
218.9988,-999.2500,74.9167,1074.2985,217.1647,2012.1075,267.1246,4.9600,7.5325

