#HOLE:,940A
#LEG:,155
#TOP:,83.362801
#BOTTOM:,231.952805
DEPTH_WMSF,FX,FY,FZ,FNOR,DEVI,FINC,RB,P1AZ,HAZI
m,oer,oer,oer,oer,deg,deg,deg,deg,deg,,
206.8068,0.3031,-0.0362,0.0688,0.3128,6.9579,19.4802,174.1706,347.9984,173.8707
206.9592,0.3032,-0.0358,0.0686,0.3128,6.9557,19.4771,174.1744,348.0035,173.8720
207.1116,0.3041,-0.0275,0.0687,0.3128,6.9637,19.4835,173.5577,347.3925,173.8823
207.2640,0.3056,-0.0052,0.0685,0.3128,6.9663,19.4841,169.6616,343.4578,173.8714
207.4164,0.3041,-0.0263,0.0687,0.3128,6.9674,19.4829,171.6280,345.4799,173.9134
207.5688,0.3037,-0.0286,0.0685,0.3128,6.9629,19.4764,172.6442,346.4807,173.8905
207.7212,0.3033,-0.0326,0.0687,0.3128,6.9634,19.4726,173.2211,347.0390,173.8679
207.8736,0.3030,-0.0382,0.0690,0.3128,6.9689,19.4756,174.4475,348.2401,173.8337
208.0260,0.3013,-0.0482,0.0687,0.3128,6.9763,19.4786,176.0197,349.8131,173.8230
208.1784,0.3011,-0.0481,0.0688,0.3128,6.9753,19.4738,176.5224,350.3002,173.8036
208.3308,0.3014,-0.0476,0.0688,0.3128,6.9763,19.4710,176.5549,350.3108,173.7816
208.4832,0.3018,-0.0464,0.0688,0.3128,6.9784,19.4693,176.5711,350.3530,173.8074
208.6356,0.2985,-0.0629,0.0685,0.3128,6.9814,19.4721,179.2163,352.9317,173.7212
208.7880,0.2977,-0.0657,0.0686,0.3128,6.9865,19.4743,179.7773,353.5174,173.7417
208.9404,0.2979,-0.0665,0.0683,0.3128,6.9899,19.4739,180.1026,353.8460,173.7426
209.0928,0.2968,-0.0703,0.0683,0.3128,6.9921,19.4737,180.4883,354.2252,173.7332
209.2452,0.3043,-0.0253,0.0684,0.3128,6.9879,19.4652,175.2319,348.9330,173.7366
209.3976,0.3042,-0.0241,0.0684,0.3128,6.9963,19.4697,172.0906,345.7516,173.7196
209.5500,0.3044,-0.0244,0.0683,0.3128,6.9985,19.4668,172.1269,345.7859,173.7174
209.7024,0.3042,-0.0261,0.0684,0.3128,6.9965,19.4631,172.3066,345.9167,173.6671
209.8548,0.3005,-0.0537,0.0684,0.3128,6.9950,19.4599,175.1116,348.7510,173.6759
210.0072,0.3029,-0.0387,0.0683,0.3128,7.0071,19.4704,174.8503,348.4416,173.6298
210.1596,0.3030,-0.0359,0.0683,0.3128,7.0046,19.4655,174.8998,348.4743,173.6126
210.3120,0.3033,-0.0339,0.0683,0.3129,7.0039,19.4631,173.8775,347.4488,173.6171
210.4644,0.3045,-0.0250,0.0686,0.3129,7.0010,19.4569,172.6964,346.2615,173.6194
210.6168,0.3046,-0.0226,0.0683,0.3129,7.0053,19.4614,172.0675,345.6075,173.5990
210.7692,0.3039,-0.0288,0.0684,0.3129,7.0120,19.4683,171.7104,345.2450,173.5962
210.9216,0.3047,-0.0186,0.0685,0.3129,7.0142,19.4698,171.0512,344.5825,173.5976
211.0740,0.3027,-0.0385,0.0684,0.3129,7.0038,19.4576,174.2663,347.8077,173.5843
211.2264,0.3050,-0.0156,0.0683,0.3129,7.0061,19.4569,173.4435,347.0179,173.6233
211.3788,0.3052,0.0096,0.0682,0.3129,7.0079,19.4584,166.9181,340.4020,173.5789
211.5312,0.3052,-0.0001,0.0686,0.3130,7.0179,19.4673,166.9377,340.3961,173.5536
211.6836,0.3055,-0.0001,0.0682,0.3130,7.0179,19.4674,167.8758,341.3080,173.5210
211.8360,0.3052,0.0031,0.0683,0.3130,7.0201,19.4667,167.0126,340.4593,173.5415
211.9884,0.3052,-0.0077,0.0685,0.3130,7.0167,19.4613,169.4147,342.8775,173.5408
212.1408,0.3049,0.0145,0.0682,0.3130,7.0183,19.4623,166.1930,339.6068,173.5139
212.2932,0.3054,0.0068,0.0682,0.3130,7.0213,19.4617,166.0907,339.5227,173.5330
212.4456,0.3056,0.0067,0.0683,0.3130,7.0352,19.4735,166.5104,339.9122,173.5004
212.5980,0.3055,0.0069,0.0683,0.3130,7.0284,19.4626,166.4968,339.8886,173.4903
212.7504,0.3057,0.0089,0.0683,0.3130,7.0303,19.4627,166.7524,340.1556,173.5000
212.9028,0.3052,-0.0059,0.0683,0.3130,7.0368,19.4667,167.7800,341.1880,173.4980
213.0552,0.3053,-0.0001,0.0682,0.3130,7.0439,19.4718,166.5242,339.9313,173.5058
213.2076,0.3053,-0.0034,0.0681,0.3130,7.0491,19.4756,168.2494,341.6642,173.5018
213.3600,0.3054,-0.0039,0.0682,0.3130,7.0427,19.4653,168.4839,341.8854,173.4868
213.5124,0.3055,-0.0037,0.0683,0.3130,7.0474,19.4663,168.4720,341.8824,173.4957
213.6648,0.3055,-0.0030,0.0683,0.3130,7.0539,19.4724,168.6379,342.0401,173.4865
213.8172,0.3056,-0.0040,0.0683,0.3130,7.0594,19.4766,169.0981,342.4975,173.4806
213.9696,0.3053,-0.0010,0.0681,0.3130,7.0630,19.4784,168.0439,341.4517,173.4965
214.1220,0.3057,-0.0009,0.0681,0.3130,7.0585,19.4720,167.9428,341.3612,173.5078
214.2744,0.3056,-0.0007,0.0681,0.3130,7.0555,19.4661,167.9115,341.3537,173.5318
214.4268,0.3052,0.0119,0.0681,0.3130,7.0591,19.4689,166.9773,340.3763,173.4950
214.5792,0.3045,0.0284,0.0682,0.3130,7.0721,19.4800,162.9153,336.2823,173.4903
214.7316,0.3054,0.0120,0.0680,0.3130,7.0760,19.4809,164.5357,337.9407,173.5179
214.8840,0.3048,0.0239,0.0682,0.3130,7.0758,19.4781,163.9548,337.3439,173.5058
215.0364,0.3045,0.0276,0.0683,0.3130,7.0697,19.4685,162.6739,336.0686,173.5193
215.1888,0.3050,0.0187,0.0683,0.3130,7.0720,19.4693,163.8193,337.2164,173.5145
215.3412,0.3049,0.0190,0.0681,0.3131,7.0837,19.4804,163.9642,337.3792,173.5319
215.4936,0.3046,0.0205,0.0682,0.3131,7.0915,19.4874,164.0368,337.4415,173.5214
215.6460,0.3047,0.0206,0.0682,0.3131,7.0858,19.4793,163.9348,337.3210,173.5034
215.7984,0.3045,0.0234,0.0680,0.3131,7.0867,19.4746,163.7283,337.1153,173.5056
215.9508,0.3023,0.0431,0.0680,0.3131,7.0959,19.4796,160.2347,333.6042,173.5101
216.1032,0.3013,0.0511,0.0678,0.3131,7.0917,19.4709,158.9902,332.4395,173.5970
216.2556,0.3013,0.0524,0.0680,0.3131,7.0944,19.4809,157.7603,331.2447,173.6391
216.4080,0.3009,0.0527,0.0680,0.3131,7.0784,19.4788,157.4977,331.1863,173.8440
216.5604,0.3008,0.0544,0.0684,0.3131,7.0511,19.4670,157.2177,331.0899,174.0279
216.7128,0.2918,0.0906,0.0679,0.3131,7.0691,19.4980,153.4286,327.5674,174.3140
216.8652,0.2682,0.1469,0.0677,0.3131,7.0352,19.4848,143.5163,317.4823,174.1733
217.0176,0.2532,0.1714,0.0675,0.3130,7.0267,19.4836,134.1472,308.1292,174.1979
217.1700,0.2527,0.1721,0.0676,0.3130,7.0130,19.4766,132.8492,306.8416,174.2068
217.3224,0.2519,0.1733,0.0677,0.3129,7.0133,19.4855,132.7330,306.7132,174.1947
217.4748,0.2541,0.1692,0.0698,0.3129,7.0148,19.4900,134.2673,308.2301,174.1780
217.6272,0.2433,0.1848,0.0700,0.3129,7.0218,19.4935,130.4202,304.3815,174.1741
217.7796,0.2318,0.1985,0.0700,0.3129,7.0268,19.4928,128.4627,302.4763,174.2238
217.9320,0.2220,0.2096,0.0709,0.3128,7.0266,19.4983,124.1735,298.0232,174.0501
218.0844,0.1032,0.2857,0.0688,0.3127,7.0112,19.4835,114.5328,288.3779,174.0072
218.2368,0.0421,0.3018,0.0685,0.3127,7.0172,19.4939,86.4175,260.3033,173.8590
218.3892,0.0438,0.3016,0.0685,0.3126,7.0049,19.4855,85.4349,259.2986,173.8297
218.5416,0.0263,0.3033,0.0685,0.3126,7.0039,19.4962,84.2770,258.0297,173.7103
218.6940,0.0940,0.2906,0.0681,0.3125,7.0079,19.5136,90.3363,263.9113,173.5775
218.8464,0.1372,0.2728,0.0677,0.3125,6.9968,19.5024,102.7589,276.0548,173.3879
218.9988,0.1533,0.2641,0.0675,0.3124,7.0036,19.5036,105.7933,278.8288,173.1475
219.1512,0.1202,0.2787,0.0681,0.3124,7.0328,19.5192,111.8228,284.5795,172.9057
219.3036,-0.0609,0.2986,0.0678,0.3123,7.0166,19.4938,74.6423,247.3102,172.5583
219.4560,-0.0738,0.2960,0.0678,0.3123,7.0466,19.5074,65.1753,237.9828,172.6424
219.6084,0.0263,0.3037,0.0679,0.3123,7.0571,19.5124,72.2659,244.9482,172.5563
219.7608,0.0117,0.3045,0.0686,0.3123,7.0653,19.5141,82.7761,255.3126,172.4821
219.9132,0.0023,0.3046,0.0686,0.3123,7.0654,19.5091,79.7434,252.2221,172.4025
220.0656,-0.0363,0.3024,0.0687,0.3123,7.0666,19.5095,76.5784,249.0093,172.3325
220.2180,-0.0339,0.3031,0.0681,0.3123,7.0626,19.5099,69.1303,241.5221,172.2470
220.3704,-0.0158,0.3042,0.0680,0.3123,7.0588,19.5122,73.8829,246.0876,172.0889
220.5228,-0.0072,0.3047,0.0686,0.3123,7.0614,19.5076,78.2037,250.5033,172.2126
220.6752,-0.0139,0.3044,0.0682,0.3123,7.0687,19.5120,76.2906,248.5832,172.1923
220.8276,-0.0048,0.3047,0.0678,0.3123,7.0702,19.5098,77.5757,249.9897,172.3224
220.9800,-0.0046,0.3048,0.0677,0.3123,7.0828,19.5200,78.0378,250.4274,172.3010
221.1324,-0.0047,0.3049,0.0680,0.3122,7.0829,19.5153,78.0284,250.4320,172.3148
221.2848,-0.0022,0.3046,0.0676,0.3123,7.0753,19.5072,78.0557,250.2854,172.1413
221.4372,0.0168,0.3047,0.0678,0.3123,7.0801,19.5104,81.8325,253.9680,172.0741
221.5896,0.0222,0.3040,0.0676,0.3122,7.0889,19.5175,82.9632,254.9165,171.9001
221.7420,0.0818,0.2930,0.0678,0.3123,7.0701,19.5056,86.3309,258.1508,171.7921
221.8944,-0.0041,0.3049,0.0675,0.3122,7.0648,19.5053,83.9394,255.6510,171.6659
222.0468,-0.0040,0.3048,0.0677,0.3122,7.0605,19.5053,78.8442,250.5657,171.6389
222.1992,-0.0041,0.3048,0.0676,0.3122,7.0535,19.5050,78.8123,250.5446,171.6498
222.3516,-0.1165,0.2817,0.0681,0.3123,7.0466,19.5039,70.8095,242.6856,171.7417
222.5040,-0.0968,0.2890,0.0681,0.3123,7.0390,19.4996,60.2504,232.2740,171.8372
222.6564,-0.1077,0.2852,0.0679,0.3123,7.0380,19.5057,59.7367,231.8380,171.9129
222.8088,-0.0592,0.2992,0.0684,0.3123,7.0291,19.5037,62.5934,234.6841,171.9145
222.9612,-0.0853,0.2927,0.0686,0.3123,7.0263,19.5057,63.3736,235.4817,171.9355
223.1136,-0.0785,0.2946,0.0683,0.3123,7.0163,19.5022,63.4157,235.4711,171.8835
223.2660,0.0239,0.3029,0.0684,0.3123,7.0052,19.5071,68.5042,240.4845,171.8343
223.4184,0.1198,0.2807,0.0686,0.3123,6.9944,19.5062,100.7462,272.3615,171.6935
223.5708,0.1313,0.2757,0.0687,0.3123,6.9871,19.5047,101.9138,273.5305,171.7027
223.7232,0.1477,0.2669,0.0685,0.3124,6.9887,19.5023,107.7430,279.3797,171.7603
223.8756,-0.0168,0.3039,0.0684,0.3123,7.0014,19.5048,94.2553,266.1431,171.9194
224.0280,-0.0284,0.3037,0.0681,0.3124,7.0132,19.5060,73.7312,245.9281,172.0815
224.1804,-0.0282,0.3037,0.0682,0.3124,7.0176,19.4978,73.6403,245.9987,172.2423
224.3328,-0.0120,0.3048,0.0680,0.3124,7.0394,19.5038,75.0226,247.4779,172.3475
224.4852,-0.0929,0.2898,0.0690,0.3124,7.0491,19.4973,63.4329,236.0890,172.4826
224.6376,-0.0384,0.3023,0.0684,0.3124,7.0787,19.5096,73.3319,245.9405,172.4885
224.7900,-0.0359,0.3026,0.0675,0.3124,7.0886,19.5043,69.2457,241.8790,172.4880
224.9424,-0.0382,0.3025,0.0675,0.3124,7.1014,19.5045,71.7325,244.2810,172.4175
225.0948,-0.0403,0.3023,0.0674,0.3124,7.1173,19.5097,71.6653,244.1442,172.3470
225.2472,-0.0431,0.3019,0.0676,0.3124,7.1215,19.4997,70.2432,242.7243,172.3405
225.3996,-0.0336,0.3031,0.0675,0.3124,7.1339,19.5003,71.9843,244.5165,172.4016
225.5520,-0.0333,0.3031,0.0674,0.3124,7.1336,19.4954,72.5586,245.0976,172.4120
225.7044,-0.0339,0.3031,0.0672,0.3124,7.1301,19.4923,72.4885,245.0360,172.4203
225.8568,-0.0691,0.2972,0.0671,0.3124,7.1329,19.4870,71.4234,244.0413,172.4839
226.0092,-0.0849,0.2931,0.0672,0.3124,7.1370,19.4971,62.6161,235.3825,172.5848
226.1616,-0.0793,0.2945,0.0673,0.3124,7.1074,19.4910,62.9850,235.7844,172.6209
226.3140,-0.0797,0.2947,0.0675,0.3124,7.0754,19.4873,62.5952,235.4689,172.6952
226.4664,-0.0852,0.2929,0.0673,0.3124,7.0390,19.4871,62.5593,235.4665,172.7303
226.6188,-0.0858,0.2929,0.0674,0.3124,6.9962,19.4823,62.2659,235.1916,172.7497
226.7712,-0.1147,0.2826,0.0680,0.3124,6.9577,19.4829,58.6368,231.5890,172.7643
226.9236,-0.1275,0.2771,0.0683,0.3124,6.9202,19.4830,53.8974,226.8727,172.7760
227.0760,-0.1271,0.2772,0.0683,0.3124,6.8848,19.4849,53.7603,226.7502,172.7924
227.2284,-0.1152,0.2820,0.0702,0.3124,6.8432,19.4808,53.8654,226.8965,172.8363
227.3808,-0.1716,0.2514,0.0699,0.3124,6.8094,19.4799,43.8070,216.8620,172.8523
227.5332,-0.1541,0.2623,0.0705,0.3123,6.7764,19.4788,46.3099,219.3804,172.8699
227.6856,-0.2109,0.2194,0.0708,0.3123,6.7448,19.4769,41.3586,214.4432,172.8872
227.8380,-0.2250,0.2043,0.0708,0.3123,6.7184,19.4806,31.1839,204.2585,172.8994
227.9904,-0.2339,0.1943,0.0708,0.3122,6.6895,19.4799,29.0830,202.1451,172.8956
228.1428,-0.2367,0.1910,0.0705,0.3122,6.6713,19.4842,27.3646,200.4670,172.9432
228.2952,-0.2367,0.1909,0.0706,0.3122,6.6559,19.4846,27.1061,200.2605,172.9970
228.4476,-0.2300,0.1990,0.0703,0.3121,6.6467,19.4873,27.7192,200.9068,173.0282
228.6000,-0.2547,0.1659,0.0700,0.3121,6.6329,19.4750,24.5332,197.7570,173.0782
228.7524,-0.2578,0.1611,0.0701,0.3121,6.6490,19.4778,20.3555,193.5415,173.0596
228.9048,-0.2596,0.1584,0.0700,0.3120,6.6633,19.4795,20.0267,193.1633,173.0114
229.0572,-0.2728,0.1341,0.0699,0.3120,6.6771,19.4730,16.6664,189.7733,172.9995
229.2096,-0.2707,0.1382,0.0698,0.3120,6.6979,19.4727,14.9313,188.0456,173.0164
229.3620,-0.2721,0.1357,0.0698,0.3119,6.7202,19.4737,15.2523,188.3789,173.0260
229.5144,-0.2814,0.1160,0.0692,0.3119,6.7391,19.4743,11.4764,184.5807,173.0266
229.6668,-0.2825,0.1125,0.0692,0.3118,6.7571,19.4739,10.1836,183.2787,173.0254
229.8192,-0.2863,0.1028,0.0691,0.3118,6.7686,19.4688,8.5550,181.6384,173.0243
229.9716,-0.2868,0.1011,0.0689,0.3117,6.7853,19.4728,7.6743,180.7490,173.0212
230.1240,-0.2892,0.0939,0.0690,0.3117,6.7977,19.4729,7.1339,180.1961,173.0121
230.2764,-0.2949,0.0736,0.0688,0.3117,6.8073,19.4713,3.4358,176.4626,173.0025
230.4288,-0.2949,0.0735,0.0687,0.3116,6.8185,19.4714,2.2354,175.2361,172.9848
230.5812,-0.2931,0.0796,0.0689,0.3116,6.8286,19.4717,2.6947,175.6871,172.9731
230.7336,-0.2953,0.0699,0.0688,0.3116,6.8358,19.4697,2.5602,175.5437,172.9652
230.8860,-0.2966,0.0630,0.0675,0.3115,6.8443,19.4706,2.5662,175.5440,172.9594
231.0384,-0.2980,0.0580,0.0685,0.3115,6.8485,19.4710,2.5722,175.5441,172.9534
231.1908,-0.2996,0.0523,0.0681,0.3114,6.8523,19.4721,2.5766,175.5442,172.9491
231.3432,-0.3013,0.0421,0.0686,0.3114,6.8555,19.4748,2.5836,175.5443,172.9421
231.4956,-0.3013,0.0360,0.0679,0.3114,6.8552,19.4739,2.5871,175.5441,172.9384
231.6480,-0.3029,0.0190,0.0679,0.3114,6.8595,19.4783,2.5894,175.5444,172.9364
231.8004,-0.3037,0.0132,0.0678,0.3114,6.8616,19.4805,2.5931,175.5445,172.9327
231.9528,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500

