#HOLE:,940A
#LEG:,155
#TOP:,83.362801
#BOTTOM:,231.952805
DEPTH_WMSF,SGR,CGR,THOR,URAN,POTA,W1NG,W2NG,W3NG,W4NG,W5NG
m,gAPI,gAPI,ppm,ppm,%,cps,cps,cps,cps,cps
196.1388,95.8077,75.0677,13.1746,2.3430,1.7675,196.1077,84.0455,10.2505,6.1492,4.7832
196.2912,95.0073,75.8429,13.2232,2.1651,1.8030,216.3403,87.5791,18.9535,2.6146,5.8826
196.4436,93.5959,76.6167,13.1756,1.9182,1.8575,219.6756,66.0365,13.0769,4.5765,7.8451
196.5960,91.7936,77.3310,13.3081,1.6339,1.8729,186.9704,81.1999,19.1065,3.4115,2.7300
196.7484,92.2057,78.6987,13.5498,1.5259,1.9048,215.5448,72.5020,22.2079,1.3066,7.1846
196.9008,91.9648,76.7981,13.2478,1.7134,1.8538,210.3811,75.1351,23.9064,3.4152,5.4644
197.0532,91.9788,73.9005,12.7452,2.0424,1.7844,198.6933,62.7470,18.3014,2.6145,4.5750
197.2056,91.5396,69.8823,12.0738,2.4467,1.6831,202.3243,78.6052,24.6057,3.4179,3.4180
197.3580,94.9830,71.1552,12.3064,2.6919,1.7113,204.5782,75.1620,14.3796,5.2285,6.5357
197.5104,94.8676,69.0986,11.9297,2.9112,1.6660,229.5047,63.5258,18.4430,2.7325,4.7815
197.6628,94.0451,68.0645,11.6111,2.9351,1.6687,201.1763,73.1539,21.5541,5.2251,5.2251
197.8152,92.0119,65.3378,10.9815,3.0134,1.6344,206.3534,65.5965,17.7660,3.4165,3.4168
197.9676,89.9191,63.6720,10.4149,2.9652,1.6494,196.2715,68.0393,20.9352,3.9251,5.8880
198.1200,89.9526,63.0496,10.1807,3.0393,1.6594,201.4329,58.0424,17.7533,1.3661,4.7802
198.2724,86.8030,60.0250,9.5813,3.0252,1.6018,192.6195,75.0877,16.3245,5.2236,7.8349
198.4248,91.6389,61.5443,9.8478,3.3999,1.6375,175.6119,58.0822,21.1824,4.7832,3.4162
198.5772,92.9119,59.6393,9.5856,3.7589,1.5784,220.2444,76.6065,23.2553,6.1558,1.3682
198.7296,97.1551,60.3286,9.8561,4.1604,1.5651,205.0927,69.2365,18.9424,5.2255,3.2660
198.8820,92.9589,57.8517,9.5541,3.9662,1.4806,188.4603,75.1111,23.2149,6.8279,4.7797
199.0344,93.0514,58.2997,9.6976,3.9260,1.4783,189.3368,75.8725,13.6713,3.4178,4.1009
199.1868,90.2550,57.0016,9.4488,3.7567,1.4519,188.2331,84.3125,20.2612,4.5751,1.9609
199.3392,95.4665,58.2456,9.6961,4.2049,1.4754,170.6532,74.4030,18.4314,4.0959,2.7307
199.4916,93.5572,55.6006,9.2442,4.2881,1.4107,209.6240,76.4769,29.3600,6.8276,5.4623
199.6440,100.6632,57.5905,9.5682,4.8660,1.4626,177.7843,79.0842,16.3400,1.3075,3.2680
199.7964,99.7210,57.3660,9.4288,4.7850,1.4770,231.0287,72.4551,17.7725,4.1010,3.4180
199.9488,101.7302,59.3291,9.7381,4.7902,1.5302,202.9368,82.6771,23.9154,2.7336,6.1492
200.1012,100.9602,61.8645,10.0348,4.4167,1.6192,191.8124,70.9903,24.5727,6.1433,2.7305
200.2536,103.3962,65.2307,10.5747,4.3117,1.7085,220.5530,75.7953,19.1195,6.1454,4.0973
200.4060,104.0132,67.9502,10.9553,4.0741,1.7917,219.9433,88.1123,21.8581,6.1473,6.8308
200.5584,101.6304,67.7736,10.9269,3.8249,1.7870,203.2678,67.9746,23.5292,3.9218,8.4962
200.7108,97.9987,66.9830,10.8520,3.5039,1.7558,201.6416,74.5044,21.8725,6.1516,4.1013
200.8632,97.5681,68.6671,11.2259,3.2650,1.7800,210.8480,74.3782,19.1063,4.7767,5.4584
201.0156,97.4970,71.0090,11.8192,2.9924,1.7991,198.0208,81.2558,20.4851,6.1452,1.3660
201.1680,95.7745,71.1912,12.0294,2.7772,1.7681,205.8808,75.9239,22.5715,4.1039,4.1040
201.3204,93.0122,70.1328,11.9857,2.5847,1.7151,192.8095,79.7368,19.6078,3.2677,4.5757
201.4728,90.1264,66.6954,11.4751,2.6471,1.6159,185.1093,65.5743,19.1253,0.6835,8.8793
201.6252,89.8632,65.8997,11.3579,2.7072,1.5927,185.6022,69.6020,16.3779,4.0939,4.7763
201.7776,93.3556,67.6278,11.6258,2.9065,1.6404,185.7924,79.2361,26.6406,2.0489,2.7320
201.9300,95.8146,69.9244,11.8371,2.9249,1.7323,217.9697,75.8444,12.9837,2.7335,4.1000
202.0824,98.9588,71.4383,11.8863,3.1091,1.8108,210.4576,66.0158,22.2219,5.2286,5.8823
202.2348,97.0859,69.5752,11.4033,3.1080,1.7978,211.2087,88.1726,19.8220,4.1013,5.4681
202.3872,97.9032,68.4494,11.1661,3.3275,1.7791,201.9788,68.9194,17.7421,5.4588,4.7769
202.5396,94.8741,66.7502,10.8343,3.1772,1.7457,201.6394,76.5555,23.2389,4.7845,7.5189
202.6920,94.1469,66.5984,10.8216,3.1122,1.7394,192.6883,80.6281,15.0327,3.4165,8.1990
202.8444,92.5972,67.6883,10.9901,2.8140,1.7696,188.9524,76.4952,16.9992,3.9227,3.9230
202.9968,93.2422,66.9430,10.9038,2.9711,1.7432,203.6209,73.1127,18.4493,2.7336,5.4659
203.1492,93.2461,65.7746,10.5841,3.1035,1.7384,198.9071,75.8701,21.1888,6.1513,2.0506
203.3016,94.2555,65.0554,10.4880,3.2988,1.7155,204.7080,64.1429,17.0603,2.7299,2.0474
203.4540,94.5618,65.7920,10.6252,3.2502,1.7312,202.1180,72.3800,27.3120,6.8277,4.7794
203.6064,95.8605,66.9055,10.9170,3.2711,1.7384,211.8918,75.1872,18.4559,2.0509,1.3676
203.7588,95.2695,65.0725,10.5600,3.4114,1.7023,198.9746,69.0604,23.9310,4.7862,5.4700
203.9112,94.8053,64.9758,10.4220,3.3699,1.7239,201.0931,73.8725,19.1518,3.4204,4.7876
204.0636,92.3886,62.7763,9.9346,3.3454,1.6921,190.5088,82.6190,18.4367,6.8279,2.0486
204.2160,91.2468,62.5064,9.7353,3.2469,1.7158,191.2559,57.3796,21.8577,4.0983,2.7327
204.3684,91.7590,62.6716,9.6152,3.2861,1.7492,183.8083,78.5787,19.8158,3.4164,6.8327
204.5208,95.7232,65.7667,9.9256,3.3843,1.8681,203.2860,78.0289,21.9027,2.7382,4.7912
204.6732,95.7762,67.5293,10.1523,3.1911,1.9259,208.4033,79.2611,21.1823,5.4658,4.7829
204.8256,94.3452,68.4932,10.3179,2.9206,1.9493,198.7712,71.7211,23.2232,1.3663,3.4156
204.9780,92.6179,69.8128,10.6328,2.5764,1.9639,204.8483,69.6479,16.3885,2.7318,5.4625
205.1304,91.3263,70.6237,10.8146,2.3388,1.9752,206.4232,66.3028,21.8724,6.8347,4.7848
205.2828,93.0201,71.7098,11.0486,2.4075,1.9922,190.6406,71.7470,17.7662,2.0505,5.4658
205.4352,92.9380,69.6603,10.7707,2.6297,1.9278,204.3723,81.3390,22.5573,6.8350,0.6844
205.5876,91.5534,67.7677,10.5161,2.6871,1.8679,185.7290,75.1100,30.0428,4.7795,8.1934
205.7400,89.6800,66.4700,10.2785,2.6221,1.8393,186.6036,66.9858,17.0893,2.7346,4.1014
205.8924,90.0850,68.8670,10.6232,2.3970,1.9107,192.8240,68.3766,26.6652,6.8369,6.1536
206.0448,92.4981,70.8757,10.9448,2.4427,1.9641,221.4229,72.3757,15.0494,0.7168,4.2995
206.1972,92.3460,70.8379,10.9347,2.4298,1.9639,195.9952,74.3907,23.6048,2.1464,4.2920
206.3496,89.7019,67.1545,10.4532,2.5472,1.8446,203.4517,63.8136,21.0212,6.0057,5.2553
206.5020,91.9685,66.3275,10.3487,2.8967,1.8171,188.9105,62.2562,22.8979,3.5779,5.7246
206.6544,89.3687,61.9347,9.6646,3.0993,1.6965,202.7191,80.2269,22.2064,4.2979,6.4465
206.8068,94.3698,63.1485,9.7172,3.5272,1.7568,178.3082,60.8678,22.9143,3.5809,2.1485
206.9592,92.4829,62.0757,9.5167,3.4352,1.7339,221.7441,72.2454,22.1737,7.8680,4.2915
207.1116,95.3831,63.2096,9.7928,3.6347,1.7454,211.8070,66.5465,15.0271,5.0089,1.4315
207.2640,90.8930,60.2482,9.4433,3.4620,1.6420,213.2348,59.3929,17.1745,4.2933,4.2931
207.4164,86.7793,56.1809,8.8137,3.4568,1.5296,187.6772,68.7671,25.0706,3.5814,2.1497
207.5688,86.9043,55.2394,8.5892,3.5773,1.5192,172.5770,62.3002,16.4701,1.4325,7.8764
207.7212,87.9317,54.7122,8.5317,3.7529,1.4998,194.5899,75.1312,19.5346,4.5080,4.5077
207.8736,91.4481,55.3920,8.6821,4.0734,1.5097,189.6928,73.0133,22.9054,5.0107,2.8634
208.0260,93.8321,55.8997,8.8370,4.2853,1.5086,194.6347,70.1264,16.4587,5.0091,3.5777
208.1784,94.9436,54.7856,8.6135,4.5368,1.4879,206.0086,80.1131,22.8898,6.4376,2.8611
208.3308,95.9763,54.4252,8.6129,4.6941,1.4670,206.0829,69.4089,22.1821,5.0088,1.4314
208.4832,93.3535,53.4046,8.4822,4.5131,1.4335,211.0143,62.9481,19.3130,3.5767,3.5767
208.6356,93.4788,56.7574,9.0634,4.1485,1.5138,199.0991,71.3760,16.5287,4.5079,4.5080
208.7880,91.7351,58.7202,9.2874,3.7298,1.5839,204.7958,80.1997,14.3220,4.2961,5.0124
208.9404,90.3927,60.3327,9.5345,3.3960,1.6289,188.9759,73.7289,17.8959,1.4320,4.2949
209.0928,90.3051,59.0578,9.2955,3.5301,1.6019,185.2385,69.7205,21.1888,4.1010,4.1008
209.2452,92.9665,59.9869,9.3923,3.7258,1.6369,207.4373,75.8236,16.4529,2.8614,1.4313
209.3976,93.1424,59.2783,9.2551,3.8257,1.6227,191.6339,84.3749,23.5954,4.2902,7.1500
209.5500,93.3653,61.7922,9.6500,3.5669,1.6911,191.8422,74.4455,12.8853,3.5789,2.8635
209.7024,87.0466,60.3208,9.4544,3.0193,1.6441,212.4272,76.5009,17.7592,2.0493,4.7811
209.8548,86.2569,63.4056,9.9479,2.5816,1.7262,175.2527,61.5167,15.0218,2.8614,2.1462
210.0072,81.7348,61.8467,9.7754,2.2468,1.6695,194.1198,63.5685,17.7714,4.1010,4.7847
210.1596,84.6376,64.2735,10.2342,2.3006,1.7201,178.3152,67.2773,15.0232,2.6125,5.2254
210.3120,85.2104,63.1218,10.0882,2.4954,1.6819,181.8199,75.1869,17.7716,1.3672,5.4679
210.4644,86.3572,62.7346,10.0420,2.6687,1.6685,195.9485,66.6235,16.9828,2.6127,3.2660
210.6168,87.1284,63.0578,10.1710,2.7193,1.6618,181.0465,69.2817,20.2614,2.6145,4.5750
210.7692,87.4369,64.3029,10.5018,2.6135,1.6689,187.5170,74.7045,19.5535,4.0108,3.0083
210.9216,89.3270,65.2370,10.7383,2.7215,1.6766,198.6758,66.6674,17.6596,1.7662,3.5322
211.0740,91.4120,66.2150,10.8993,2.8466,1.7017,200.9032,72.5468,14.1669,3.4342,5.1514
211.2264,92.1746,64.7992,10.6212,3.0927,1.6742,214.8202,64.4480,20.6227,3.4371,6.0148
211.3788,92.0580,65.4536,10.7144,3.0056,1.6939,193.6861,74.2970,18.4672,2.5769,3.8654
211.5312,89.5007,64.3984,10.5754,2.8359,1.6599,186.7355,75.9807,21.4636,3.8638,6.0096
211.6836,88.4717,65.9174,10.8652,2.5480,1.6911,187.5943,65.2505,19.7464,6.0097,3.4342
211.8360,88.1748,66.6154,10.9579,2.4356,1.7134,191.1121,69.1420,17.1783,4.7243,3.4357
211.9884,87.4718,65.8542,10.8906,2.4422,1.6824,207.0084,59.2664,15.8600,6.6773,3.7563
212.1408,89.5871,64.9129,10.7817,2.7875,1.6491,180.0236,67.4543,18.0456,3.0077,3.8672
212.2932,89.2072,63.6890,10.7025,2.8829,1.5935,197.4657,67.3968,22.3221,4.2928,7.2975
212.4456,91.1456,64.7892,10.9611,2.9776,1.6064,184.1874,70.2303,19.8766,4.8589,5.2999
212.5980,90.1152,65.2350,11.0651,2.8108,1.6119,185.0594,75.1388,21.8975,6.8695,1.7177
212.7504,90.1775,64.7243,10.9274,2.8755,1.6093,196.8182,68.7583,19.3385,3.4382,3.8676
212.9028,90.6639,64.3627,10.8132,2.9713,1.6109,182.8342,70.8150,21.8884,5.5792,3.8629
213.0552,92.0145,63.5560,10.7131,3.2150,1.5837,196.0958,67.3680,21.8836,3.8618,5.5784
213.2076,94.2150,64.0748,10.8783,3.4050,1.5812,200.2159,71.3205,20.6228,3.4372,7.3041
213.3600,95.7375,64.7586,10.9634,3.4998,1.6042,209.0572,65.6801,18.8892,3.4343,8.1557
213.5124,95.3744,65.5228,10.9476,3.3724,1.6518,204.9223,72.2055,27.1274,4.1738,3.7565
213.6648,95.5758,66.2190,10.9661,3.3165,1.6887,183.9107,87.0891,17.6840,5.7472,5.7466
213.8172,91.7277,61.8708,10.2003,3.3730,1.5869,205.7089,70.8593,21.9024,6.4417,1.2890
213.9696,89.7838,58.4165,9.5883,3.5437,1.5067,181.6633,56.6894,20.6138,4.2945,6.0123
214.1220,84.8741,54.3944,8.8676,3.4434,1.4149,191.8850,61.3860,18.0295,3.0051,5.1512
214.2744,87.7160,57.3765,9.3486,3.4275,1.4935,178.2296,57.1194,17.1790,4.2945,3.8650
214.4268,87.1049,58.3381,9.5322,3.2499,1.5132,205.2791,66.1377,21.9021,3.4357,2.5771
214.5792,90.6939,61.1851,10.0116,3.3337,1.5843,178.2287,72.1489,18.4669,3.8656,5.1534
214.7316,88.8658,60.0760,9.7812,3.2525,1.5652,197.9664,68.0512,19.0013,7.5119,4.4187
214.8840,88.7532,58.9034,9.5087,3.3722,1.5508,190.2516,67.4239,18.8964,5.1532,3.0062
215.0364,88.1522,56.9654,9.1055,3.5233,1.5176,193.2561,55.4031,20.1848,2.5771,3.0063
215.1888,87.0450,55.2433,8.6951,3.5927,1.4985,182.0128,76.8397,21.4634,5.1513,3.8635
215.3412,89.4993,58.1579,9.1186,3.5407,1.5845,177.7998,70.4327,18.0372,5.1534,3.8649
215.4936,89.6076,59.6402,9.3288,3.3855,1.6292,201.7602,78.9856,16.7420,4.2925,2.1465
215.6460,90.5833,60.4458,9.5376,3.4047,1.6349,202.9160,68.5229,18.1259,2.2108,3.0948
215.7984,88.3777,58.4882,9.2417,3.3767,1.5794,188.1030,63.9902,21.0436,5.5829,4.2948
215.9508,87.7539,57.9831,9.2047,3.3633,1.5573,180.7277,67.8253,21.0341,4.7218,5.5803
216.1032,87.5832,57.8488,9.2127,3.3592,1.5479,198.7532,64.8214,17.6006,3.0049,3.0053
216.2556,85.3370,56.5286,9.0270,3.2546,1.5077,183.3782,69.5716,19.3254,3.0060,5.5829
216.4080,80.1550,53.3753,8.5620,3.0254,1.4160,169.9912,60.5271,16.3127,1.2881,5.1511
216.5604,71.9493,48.7329,7.8986,2.6228,1.2768,151.0513,53.4104,17.5257,3.7558,3.3380
216.7128,62.3503,42.6499,7.0196,2.2256,1.0962,132.2705,42.9457,14.6012,1.7178,0.8591
216.8652,56.8921,39.5203,6.5659,1.9625,1.0037,103.4580,39.4935,10.7318,1.7172,2.1465
217.0176,53.3435,38.3274,6.3521,1.6964,0.9765,122.7716,39.4929,9.8736,2.1465,3.0051
217.1700,53.7379,39.9083,6.6117,1.5624,1.0172,109.9420,34.7870,11.5951,3.0062,4.2944
217.3224,55.0857,42.1218,6.9701,1.4646,1.0753,109.4427,40.1006,8.7724,2.9238,2.5064
217.4748,57.0797,44.0770,7.3111,1.4690,1.1217,129.5860,43.3376,12.8726,1.2874,3.4326
217.6272,68.2756,53.8641,8.9347,1.6281,1.3708,129.8605,37.1637,11.6916,2.0881,2.0878
217.7796,76.4284,60.1688,10.0050,1.8369,1.5264,183.9658,61.0373,16.3336,5.1578,3.4388
217.9320,84.8196,66.2754,11.0128,2.0950,1.6828,171.4646,72.5896,17.1046,3.7549,5.0063
218.0844,83.9856,64.6408,10.6899,2.1854,1.6514,173.6225,63.0222,16.2772,5.4255,5.0083
218.2368,80.5012,61.7642,10.2392,2.1168,1.5730,171.4980,66.7633,16.6905,3.3380,4.5899
218.3892,75.3362,57.9397,9.5909,1.9653,1.4784,154.4227,60.9331,12.9382,1.6697,3.3389
218.5416,72.8366,55.4957,9.2218,1.9590,1.4090,143.2170,45.9296,12.5266,3.3403,3.7577
218.6940,73.5100,54.9509,9.0196,2.0967,1.4173,159.4314,50.9194,16.2773,3.3387,2.5044
218.8464,78.3457,57.4053,9.4400,2.3657,1.4771,151.4402,60.9095,17.5223,1.6692,4.5891
218.9988,82.6309,59.4379,9.7499,2.6202,1.5342,159.1584,61.3078,21.1119,5.2780,4.4661
219.1512,85.6461,61.7828,10.1604,2.6959,1.5896,183.2202,65.0011,16.2509,4.0624,4.8752
219.3036,84.3503,61.5487,10.0296,2.5760,1.6019,171.7757,65.3801,21.9280,2.4367,5.6850
219.4560,82.8685,61.2157,9.9096,2.4462,1.6062,163.6702,60.0910,14.6280,3.9532,3.1628
219.6084,80.6234,60.2827,9.6555,2.2979,1.6021,175.8350,60.5079,19.4928,2.8426,4.0609
219.7608,83.3063,62.6487,9.9468,2.3337,1.6823,154.6709,62.4998,22.5470,2.7693,3.9557
219.9132,83.0045,62.4829,9.8529,2.3184,1.6912,180.9903,60.4634,18.9687,5.5321,4.3467
220.0656,83.5316,61.7644,9.6742,2.4591,1.6847,168.1174,69.2235,19.7779,1.9780,1.9781
220.2180,80.1676,58.7881,9.1779,2.4153,1.6094,170.9527,59.7539,15.0375,3.1658,3.9570
220.3704,78.9500,57.1024,8.9003,2.4682,1.5662,162.8804,53.9085,14.6322,3.0809,1.9257
220.5228,78.3233,54.9999,8.6080,2.6349,1.5015,163.7758,55.1062,14.2589,6.9359,5.0094
220.6752,79.8068,52.3459,8.2059,3.1023,1.4264,158.4124,56.6585,20.0421,2.3126,3.4690
220.8276,80.3317,47.2151,7.4412,3.7413,1.2788,161.1878,57.8620,17.6589,2.6301,4.5085
220.9800,80.2774,42.5452,6.7297,4.2627,1.1475,165.2268,56.7025,15.3960,3.0041,2.2533
221.1324,78.0421,36.7589,5.9037,4.6639,0.9737,162.0811,53.1718,13.9348,2.9336,3.6671
221.2848,74.2272,31.1675,5.1286,4.8646,0.8013,147.7263,52.0525,14.6629,2.9326,4.3986
221.4372,71.0219,26.3056,4.4401,5.0517,0.6543,139.4132,49.6163,16.0723,3.1446,2.7952
221.5896,68.2991,22.2510,3.9387,5.2022,0.5173,141.0278,54.6348,13.3173,3.0733,2.7316
221.7420,65.5636,19.1124,3.4974,5.2477,0.4217,140.7087,48.9286,12.7920,3.5175,1.2794
221.8944,62.8003,16.1260,3.1438,5.2729,0.3177,130.2059,47.9709,14.4963,1.5815,3.4264
222.0468,67.2179,17.1422,3.1558,5.6572,0.3745,132.7257,51.1985,12.2172,2.2468,3.0192
222.1992,70.0470,18.0744,3.2490,5.8715,0.4104,179.1045,104.4776,0.0000,0.0000,0.0000
222.3516,79.1693,21.9368,3.6140,6.4657,0.5632,179.1045,104.4776,0.0000,0.0000,0.0000
222.5040,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
222.6564,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
222.8088,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
222.9612,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.1136,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.2660,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.4184,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.5708,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.7232,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
223.8756,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.0280,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.1804,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.3328,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.4852,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.6376,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.7900,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
224.9424,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.0948,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.2472,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.3996,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.5520,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.7044,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
225.8568,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.0092,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.1616,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.3140,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.4664,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.6188,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.7712,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
226.9236,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.0760,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.2284,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.3808,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.5332,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.6856,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.8380,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
227.9904,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.1428,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.2952,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.4476,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.6000,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.7524,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
228.9048,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.0572,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.2096,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.3620,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.5144,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.6668,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.8192,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
229.9716,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.1240,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.2764,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.4288,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.5812,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.7336,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
230.8860,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.0384,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.1908,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.3432,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.4956,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.6480,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.8004,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,179.1045,104.4776,0.0000,0.0000,0.0000
231.9528,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500

