#HOLE:,940A
#LEG:,155
#TOP:,62.179199
#BOTTOM:,231.800400
DEPTH_WMSF,FX,FY,FZ,FNOR,DEVI,FINC,RB,P1AZ,HAZI
m,oer,oer,oer,oer,deg,deg,deg,deg,deg
185.4708,0.0511,0.2996,0.0711,0.3121,6.5518,19.5645,89.1216,262.0999,172.9725
185.6232,0.0473,0.3002,0.0713,0.3121,6.5442,19.5564,87.5508,260.5097,172.9430
185.7756,0.0488,0.2999,0.0712,0.3121,6.5500,19.5599,87.2921,260.2639,172.9542
185.9280,0.0537,0.2993,0.0713,0.3121,6.5468,19.5538,88.2128,261.1892,172.9648
186.0804,0.0553,0.2988,0.0711,0.3121,6.5436,19.5483,88.3531,261.3520,172.9881
186.2328,0.0518,0.2993,0.0707,0.3121,6.5516,19.5536,88.7041,261.7142,173.0016
186.3852,0.0399,0.3012,0.0709,0.3121,6.5610,19.5578,86.5434,259.6920,173.1261
186.5376,0.0357,0.3020,0.0711,0.3121,6.5578,19.5545,84.9896,258.0963,173.0741
186.6900,0.0321,0.3020,0.0710,0.3121,6.5684,19.5633,84.5336,257.6494,173.0801
186.8424,0.0205,0.3036,0.0706,0.3121,6.5579,19.5526,83.1426,256.2849,173.0979
186.9948,0.0138,0.3036,0.0710,0.3121,6.5735,19.5654,81.7705,254.9212,173.0974
187.1472,-0.0074,0.3039,0.0709,0.3121,6.5708,19.5609,77.9677,251.1621,173.1177
187.2996,-0.0032,0.3040,0.0709,0.3121,6.5686,19.5572,77.1447,250.3387,173.1124
187.4520,-0.0041,0.3038,0.0709,0.3121,6.5720,19.5609,77.4810,250.6623,173.1016
187.6044,-0.0002,0.3041,0.0710,0.3121,6.5563,19.5484,77.6805,250.8519,173.0933
187.7568,-0.0159,0.3035,0.0710,0.3121,6.5715,19.5646,77.3825,250.5330,173.0703
187.9092,-0.0393,0.3013,0.0709,0.3121,6.5586,19.5518,72.3044,245.5564,173.1433
188.0616,-0.0470,0.3003,0.0710,0.3121,6.5709,19.5636,69.3940,242.6053,173.0873
188.2140,-0.0444,0.3007,0.0709,0.3121,6.5593,19.5537,69.6957,242.8292,173.0113
188.3664,-0.0425,0.3008,0.0710,0.3122,6.5580,19.5509,70.3652,243.3883,172.9044
188.5188,-0.0179,0.3038,0.0710,0.3122,6.5624,19.5488,73.0156,245.9842,172.8636
188.6712,0.0032,0.3040,0.0711,0.3122,6.5745,19.5539,77.4303,250.2591,172.7488
188.8236,0.0119,0.3037,0.0711,0.3122,6.5609,19.5331,80.3499,253.1183,172.7063
188.9760,0.0019,0.3043,0.0711,0.3122,6.5900,19.5585,79.9059,252.4653,172.4941
189.1284,0.0029,0.3041,0.0712,0.3123,6.5733,19.5371,78.9497,251.5510,172.5305
189.2808,0.0077,0.3038,0.0711,0.3123,6.5898,19.5444,81.2770,253.8890,172.5552
189.4332,0.0082,0.3043,0.0703,0.3123,6.5999,19.5478,80.4622,253.0878,172.5635
189.5856,0.0219,0.3037,0.0704,0.3123,6.5958,19.5379,81.6001,254.2195,172.5645
189.7380,0.0198,0.3041,0.0703,0.3124,6.6050,19.5412,82.5223,255.1314,172.5601
189.8904,0.0183,0.3038,0.0698,0.3124,6.6051,19.5347,82.1252,254.7443,172.5675
190.0428,0.0189,0.3036,0.0704,0.3124,6.6251,19.5470,82.1509,254.7740,172.5713
190.1952,0.0699,0.2965,0.0705,0.3124,6.6265,19.5392,85.2256,257.8206,172.5632
190.3476,0.1149,0.2819,0.0706,0.3124,6.6406,19.5442,100.8591,273.3714,172.5835
190.5000,0.1334,0.2737,0.0702,0.3125,6.6385,19.5360,103.8750,276.2822,172.4967
190.6524,0.1181,0.2802,0.0703,0.3125,6.6468,19.5352,103.0701,275.5420,172.5568
190.8048,0.1079,0.2851,0.0705,0.3125,6.6499,19.5304,99.9176,272.4741,172.6219
190.9572,0.1052,0.2856,0.0706,0.3125,6.6655,19.5395,98.8188,271.5117,172.7516
191.1096,0.1080,0.2847,0.0704,0.3125,6.6634,19.5372,98.9675,271.7079,172.8000
191.2620,0.1147,0.2822,0.0705,0.3125,6.6705,19.5436,99.7337,272.5751,172.9061
191.4144,0.1130,0.2827,0.0704,0.3125,6.6814,19.5538,100.2100,273.0998,172.9577
191.5668,0.1019,0.2871,0.0701,0.3125,6.6576,19.5295,98.4947,271.5100,173.0718
191.7192,0.0989,0.2881,0.0706,0.3125,6.6888,19.5563,97.1288,270.1816,173.1009
191.8716,0.1084,0.2846,0.0703,0.3125,6.6622,19.5346,98.0769,271.1260,173.1030
192.0240,0.1132,0.2824,0.0702,0.3125,6.6771,19.5443,100.4872,273.5229,173.1052
192.1764,0.1203,0.2799,0.0701,0.3125,6.6740,19.5391,100.7101,273.7216,173.0825
192.3288,0.1238,0.2784,0.0702,0.3125,6.6841,19.5451,101.9207,274.9268,173.0848
192.4812,0.1283,0.2760,0.0703,0.3126,6.6901,19.5489,103.0232,276.0071,173.0696
192.6336,0.1271,0.2767,0.0701,0.3125,6.6718,19.5288,103.0019,275.9878,173.0709
192.7860,0.1272,0.2767,0.0702,0.3125,6.6990,19.5543,102.7555,275.7474,173.0762
192.9384,0.1286,0.2763,0.0704,0.3125,6.6747,19.5299,102.6714,275.6801,173.0918
193.0908,0.1330,0.2741,0.0704,0.3125,6.7070,19.5592,103.8377,276.8405,173.0939
193.2432,0.1373,0.2721,0.0701,0.3125,6.6951,19.5464,104.6195,277.5878,173.0637
193.3956,0.1445,0.2682,0.0703,0.3125,6.6997,19.5484,105.8695,278.8487,173.0821
193.5480,0.1093,0.2842,0.0701,0.3125,6.7028,19.5469,102.4594,275.4244,173.0476
193.7004,0.1130,0.2829,0.0701,0.3125,6.7041,19.5383,99.6914,272.6840,173.0576
193.8528,0.1109,0.2833,0.0704,0.3125,6.7175,19.5439,99.6546,272.6450,173.0555
194.0052,0.1112,0.2836,0.0703,0.3125,6.7290,19.5516,99.6202,272.5983,173.0431
194.1576,0.1110,0.2835,0.0703,0.3125,6.7281,19.5507,99.5996,272.5718,173.0371
194.3100,0.1168,0.2813,0.0700,0.3126,6.7225,19.5433,99.9940,272.9650,173.0383
194.4624,0.1167,0.2814,0.0704,0.3125,6.7409,19.5548,100.2468,273.2078,173.0303
194.6148,0.1074,0.2848,0.0702,0.3125,6.7310,19.5443,99.7630,272.7133,173.0163
194.7672,0.1077,0.2849,0.0699,0.3125,6.7400,19.5491,98.9921,271.9732,173.0423
194.9196,0.1075,0.2849,0.0696,0.3126,6.7277,19.5342,98.8928,271.8791,173.0466
195.0720,0.1071,0.2854,0.0697,0.3126,6.7333,19.5379,98.7644,271.7609,173.0561
195.2244,0.1086,0.2844,0.0704,0.3126,6.7592,19.5587,98.7843,271.7834,173.0593
195.3768,0.1173,0.2811,0.0704,0.3126,6.7480,19.5448,100.3789,273.3579,173.0493
195.5292,0.1187,0.2809,0.0699,0.3126,6.7662,19.5582,100.6818,273.6500,173.0409
195.6816,0.1212,0.2795,0.0699,0.3126,6.7470,19.5347,101.7733,274.7405,173.0464
195.8340,0.1181,0.2809,0.0700,0.3126,6.7470,19.5333,101.2428,274.2403,173.0735
195.9864,0.1190,0.2805,0.0699,0.3126,6.7579,19.5430,101.2303,274.1937,173.0395
196.1388,0.1197,0.2802,0.0702,0.3126,6.7582,19.5431,101.2128,274.1884,173.0516
196.2912,0.1184,0.2805,0.0699,0.3126,6.7765,19.5645,101.1003,274.0714,173.0467
196.4436,0.1183,0.2809,0.0699,0.3126,6.7492,19.5413,101.2865,274.2542,173.0439
196.5960,0.0997,0.2881,0.0700,0.3126,6.7503,19.5416,98.6076,271.6065,173.0577
196.7484,0.1109,0.2838,0.0700,0.3126,6.7535,19.5387,98.7104,271.7066,173.0557
196.9008,0.1107,0.2841,0.0699,0.3126,6.7613,19.5409,99.2658,272.2673,173.0648
197.0532,0.1097,0.2843,0.0705,0.3127,6.7564,19.5329,99.4376,272.4458,173.0726
197.2056,0.1086,0.2843,0.0699,0.3127,6.7750,19.5483,99.0343,272.0720,173.0997
197.3580,0.1084,0.2848,0.0697,0.3127,6.7680,19.5383,99.1656,272.2042,173.1014
197.5104,0.1121,0.2834,0.0695,0.3127,6.7887,19.5552,99.7441,272.8324,173.1554
197.6628,0.1122,0.2832,0.0700,0.3127,6.7919,19.5521,99.2443,272.2686,173.0880
197.8152,0.1275,0.2765,0.0700,0.3127,6.7751,19.5324,102.0699,274.9988,173.0107
197.9676,0.1325,0.2746,0.0700,0.3127,6.7837,19.5354,103.6113,276.5064,172.9869
198.1200,0.1452,0.2687,0.0697,0.3127,6.7834,19.5294,105.7104,278.5361,172.9303
198.2724,0.1573,0.2612,0.0698,0.3127,6.7984,19.5411,108.3822,281.1319,172.8703
198.4248,0.1706,0.2530,0.0700,0.3127,6.8176,19.5522,112.0903,284.7823,172.8333
198.5772,0.1636,0.2571,0.0698,0.3127,6.8208,19.5485,112.1349,284.7798,172.7865
198.7296,0.1516,0.2644,0.0698,0.3127,6.8128,19.5343,108.4170,281.0815,172.7858
198.8820,0.1619,0.2585,0.0694,0.3127,6.8114,19.5289,110.0734,282.7282,172.7853
199.0344,0.1583,0.2606,0.0695,0.3127,6.8263,19.5373,110.8197,283.4580,172.7734
199.1868,0.1545,0.2628,0.0693,0.3127,6.8359,19.5418,108.8407,281.4600,172.7439
199.3392,0.1545,0.2626,0.0693,0.3127,6.8330,19.5338,108.9761,281.5945,172.7437
199.4916,0.1554,0.2625,0.0694,0.3127,6.8361,19.5344,108.9947,281.5997,172.7305
199.6440,0.1719,0.2522,0.0693,0.3126,6.8398,19.5320,110.5550,283.1518,172.7309
199.7964,0.1414,0.2697,0.0694,0.3126,6.8411,19.5280,110.4618,283.0201,172.6920
199.9488,0.1422,0.2694,0.0695,0.3126,6.8534,19.5394,107.3713,279.9324,172.6778
200.1012,0.1336,0.2740,0.0693,0.3126,6.8593,19.5442,104.8696,277.4065,172.6387
200.2536,0.1324,0.2745,0.0693,0.3126,6.8468,19.5312,104.2990,276.9205,172.7193
200.4060,0.1347,0.2735,0.0692,0.3126,6.8586,19.5421,104.0832,276.7540,172.7676
200.5584,0.1198,0.2802,0.0691,0.3126,6.8500,19.5324,103.1538,275.8531,172.7899
200.7108,0.1176,0.2813,0.0695,0.3126,6.8588,19.5420,101.0902,273.8428,172.8300
200.8632,0.1191,0.2805,0.0693,0.3126,6.8678,19.5479,101.2461,274.0757,172.9082
201.0156,0.1188,0.2806,0.0693,0.3125,6.8472,19.5308,101.3230,274.1514,172.9071
201.1680,0.1215,0.2793,0.0696,0.3125,6.8553,19.5381,101.5167,274.4131,172.9765
201.3204,0.1127,0.2830,0.0694,0.3125,6.8666,19.5500,100.6569,273.5610,172.9788
201.4728,0.1044,0.2863,0.0696,0.3125,6.8646,19.5504,97.6882,270.5643,172.9305
201.6252,0.1106,0.2841,0.0693,0.3125,6.8591,19.5424,99.0544,271.9331,172.9425
201.7776,0.1108,0.2840,0.0696,0.3125,6.8560,19.5385,99.5653,272.4597,172.9616
201.9300,0.1086,0.2847,0.0695,0.3125,6.8637,19.5449,99.3051,272.1909,172.9514
202.0824,0.1112,0.2838,0.0693,0.3125,6.8649,19.5455,99.3300,272.2055,172.9413
202.2348,0.1009,0.2873,0.0700,0.3125,6.8779,19.5603,98.0758,270.9627,172.9443
202.3872,0.0972,0.2889,0.0691,0.3125,6.8658,19.5459,96.4895,269.4532,173.0099
202.5396,0.1064,0.2855,0.0693,0.3125,6.8730,19.5507,97.1151,270.0483,172.9838
202.6920,0.1185,0.2807,0.0695,0.3125,6.8631,19.5378,101.0909,273.9997,172.9863
202.8444,0.1061,0.2858,0.0693,0.3125,6.8795,19.5513,99.4961,272.3929,172.9640
202.9968,0.1054,0.2861,0.0695,0.3125,6.8756,19.5457,98.5160,271.4365,172.9808
203.1492,0.1051,0.2860,0.0693,0.3125,6.8847,19.5527,98.4393,271.3834,173.0040
203.3016,0.1015,0.2870,0.0692,0.3125,6.8889,19.5529,98.0325,270.9948,173.0195
203.4540,0.0969,0.2889,0.0694,0.3125,6.8821,19.5452,96.6238,269.5915,173.0150
203.6064,0.1006,0.2876,0.0692,0.3125,6.8961,19.5539,97.5640,270.5540,173.0441
203.7588,0.1008,0.2877,0.0694,0.3125,6.8818,19.5392,97.9668,270.9149,173.0049
203.9112,0.1022,0.2871,0.0694,0.3125,6.8901,19.5447,97.7935,270.7480,173.0101
204.0636,0.0996,0.2880,0.0693,0.3125,6.8988,19.5477,97.5843,270.5734,173.0433
204.2160,0.0953,0.2895,0.0695,0.3125,6.8983,19.5464,96.6460,269.6245,173.0262
204.3684,0.0941,0.2898,0.0693,0.3125,6.9022,19.5463,96.2741,269.2677,173.0387
204.5208,0.0943,0.2898,0.0691,0.3125,6.9040,19.5454,96.1970,269.1834,173.0310
204.6732,0.0966,0.2889,0.0690,0.3125,6.9077,19.5440,96.3429,269.3516,173.0544
204.8256,0.0966,0.2891,0.0692,0.3125,6.9118,19.5454,96.9547,269.9373,173.0326
204.9780,0.0874,0.2916,0.0692,0.3124,6.9239,19.5561,95.4987,268.4582,172.9993
205.1304,0.0804,0.2935,0.0690,0.3124,6.9130,19.5397,93.8592,266.8534,173.0222
205.2828,0.0813,0.2938,0.0692,0.3124,6.9158,19.5373,94.3982,267.3805,173.0141
205.4352,0.0836,0.2932,0.0692,0.3124,6.9211,19.5403,93.6919,266.6980,173.0329
205.5876,0.0859,0.2926,0.0691,0.3124,6.9302,19.5450,94.3051,267.3146,173.0408
205.7400,0.0866,0.2918,0.0691,0.3124,6.9350,19.5487,94.7006,267.6997,173.0334
205.8924,0.0866,0.2921,0.0690,0.3124,6.9302,19.5401,94.7205,267.7319,173.0457
206.0448,0.0676,0.2971,0.0690,0.3123,6.9344,19.5418,93.5774,266.5612,173.0100
206.1972,0.0786,0.2941,0.0685,0.3123,6.9325,19.5382,92.2436,265.2330,173.0058
206.3496,0.0723,0.2956,0.0687,0.3123,6.9432,19.5465,92.8771,265.8821,173.0261
206.5020,0.0570,0.2990,0.0687,0.3123,6.9382,19.5430,90.0326,263.0606,173.0283
206.6544,0.0538,0.2996,0.0691,0.3123,6.9345,19.5389,88.5427,261.5998,173.0465
206.8068,0.0515,0.2998,0.0688,0.3122,6.9464,19.5489,88.1118,261.1864,173.0608
206.9592,0.0461,0.3007,0.0691,0.3122,6.9448,19.5472,87.2415,260.3139,173.0522
207.1116,0.0421,0.3017,0.0686,0.3122,6.9437,19.5463,86.3328,259.4416,173.0819
207.2640,0.0229,0.3037,0.0688,0.3122,6.9540,19.5563,83.7955,256.9192,173.0784
207.4164,0.0086,0.3045,0.0688,0.3122,6.9463,19.5467,80.5336,253.6651,173.0632
207.5688,0.0092,0.3042,0.0687,0.3122,6.9431,19.5431,79.8658,253.0106,173.0720
207.7212,0.0222,0.3037,0.0690,0.3122,6.9542,19.5524,80.9898,254.1956,173.1406
207.8736,0.0333,0.3029,0.0691,0.3122,6.9524,19.5507,83.6033,256.7289,173.0789
208.0260,0.0364,0.3024,0.0688,0.3122,6.9535,19.5470,84.9000,257.9899,173.0526
208.1784,0.0380,0.3017,0.0691,0.3122,6.9590,19.5500,85.3787,258.4145,173.0018
208.3308,0.0409,0.3016,0.0689,0.3122,6.9672,19.5547,85.7619,258.7420,172.9488
208.4832,0.0450,0.3009,0.0688,0.3122,6.9712,19.5576,86.8875,259.8561,172.9456
208.6356,0.0426,0.3013,0.0689,0.3122,6.9669,19.5510,86.5532,259.5424,172.9638
208.7880,0.0565,0.2994,0.0689,0.3122,6.9669,19.5450,87.2284,260.2189,172.9701
208.9404,0.0563,0.2995,0.0684,0.3122,6.9732,19.5458,89.9780,262.9637,172.9855
209.0928,0.0609,0.2982,0.0684,0.3122,6.9822,19.5485,89.5367,262.5013,172.9612
209.2452,0.0618,0.2984,0.0684,0.3122,6.9886,19.5505,89.9016,262.8571,172.9548
209.3976,0.0610,0.2985,0.0685,0.3122,6.9833,19.5440,89.9287,262.8771,172.9479
209.5500,0.0477,0.3008,0.0687,0.3122,6.9893,19.5474,88.0602,261.0250,172.9503
209.7024,0.0227,0.3038,0.0687,0.3122,6.9907,19.5461,82.8740,255.8506,172.9241
209.8548,0.0351,0.3027,0.0686,0.3122,6.9821,19.5356,83.9807,256.9843,172.9593
210.0072,0.0389,0.3021,0.0683,0.3122,6.9961,19.5465,85.5439,258.5543,172.9773
210.1596,0.0403,0.3017,0.0685,0.3122,7.0017,19.5514,85.7534,258.7144,172.9295
210.3120,0.0392,0.3021,0.0685,0.3121,6.9939,19.5461,87.8621,260.7088,172.8307
210.4644,0.0291,0.3030,0.0685,0.3121,6.9955,19.5485,85.1015,257.9874,172.8495
210.6168,0.0254,0.3034,0.0687,0.3121,6.9890,19.5433,83.4868,256.3838,172.8490
210.7692,0.0213,0.3035,0.0686,0.3121,6.9922,19.5468,82.5340,255.4644,172.8755
210.9216,0.0213,0.3036,0.0687,0.3121,6.9970,19.5511,82.3264,255.3171,172.9343
211.0740,0.0173,0.3039,0.0686,0.3121,6.9853,19.5391,81.9100,254.8674,172.8981
211.2264,0.0172,0.3039,0.0688,0.3121,6.9797,19.5325,82.2898,255.2514,172.9052
211.3788,0.0310,0.3027,0.0688,0.3121,7.0018,19.5562,84.3273,257.2442,172.8748
211.5312,-0.0052,0.3043,0.0687,0.3121,6.9972,19.5532,78.5347,251.4892,172.8714
211.6836,-0.0074,0.3044,0.0686,0.3121,6.9845,19.5402,76.9813,249.9780,172.9033
211.8360,-0.0075,0.3044,0.0687,0.3121,6.9870,19.5424,76.9997,249.9416,172.8486
211.9884,-0.0067,0.3043,0.0686,0.3121,6.9972,19.5508,76.9886,249.9366,172.8544
212.1408,0.0112,0.3042,0.0688,0.3121,6.9816,19.5340,79.5620,252.4800,172.8422
212.2932,-0.0023,0.3043,0.0686,0.3121,6.9910,19.5383,78.7116,251.6590,172.8656
212.4456,-0.0132,0.3042,0.0686,0.3121,7.0169,19.5613,76.1023,248.9976,172.7953
212.5980,-0.0139,0.3042,0.0683,0.3121,7.0015,19.5456,75.9164,248.7920,172.7747
212.7504,-0.0047,0.3045,0.0686,0.3121,6.9900,19.5305,76.5449,249.4258,172.7845
212.9028,-0.0021,0.3046,0.0688,0.3121,6.9959,19.5320,77.6578,250.5689,172.8220
213.0552,-0.0039,0.3045,0.0685,0.3121,7.0062,19.5370,78.1757,251.1039,172.8424
213.2076,-0.0075,0.3044,0.0684,0.3121,7.0157,19.5449,76.9933,249.9269,172.8395
213.3600,-0.0082,0.3044,0.0684,0.3121,7.0068,19.5348,76.8664,249.7873,172.8262
213.5124,-0.0077,0.3044,0.0681,0.3121,7.0025,19.5274,76.9326,249.8196,172.7929
213.6648,0.0001,0.3046,0.0683,0.3121,7.0241,19.5473,77.6507,250.5164,172.7759
213.8172,0.0087,0.3041,0.0685,0.3121,7.0308,19.5498,79.5231,252.4036,172.8035
213.9696,0.0027,0.3046,0.0685,0.3121,7.0182,19.5343,79.3693,252.2286,172.7814
214.1220,-0.0017,0.3044,0.0683,0.3121,7.0174,19.5309,78.3478,251.2155,172.7827
214.2744,-0.0016,0.3043,0.0683,0.3121,7.0324,19.5445,78.1253,250.9832,172.7711
214.4268,-0.0040,0.3045,0.0683,0.3121,7.0351,19.5428,77.8311,250.7290,172.8091
214.5792,-0.0115,0.3044,0.0682,0.3121,7.0318,19.5376,76.9869,249.8953,172.8139
214.7316,-0.0186,0.3037,0.0685,0.3121,7.0489,19.5524,75.1674,248.0845,172.8099
214.8840,-0.0287,0.3030,0.0683,0.3121,7.0457,19.5509,73.9633,246.8649,172.7866
215.0364,-0.0208,0.3040,0.0684,0.3121,7.0222,19.5284,73.5506,246.4851,172.8177
215.1888,-0.0250,0.3036,0.0683,0.3121,7.0309,19.5349,74.7975,247.7349,172.8284
215.3412,-0.0270,0.3032,0.0683,0.3121,7.0518,19.5544,73.3943,246.3656,172.8526
215.4936,-0.0259,0.3035,0.0686,0.3121,7.0610,19.5637,73.4570,246.4059,172.8302
215.6460,-0.0259,0.3033,0.0683,0.3121,7.0512,19.5550,73.4899,246.4388,172.8308
215.7984,-0.0254,0.3029,0.0685,0.3121,7.0433,19.5504,73.4371,246.3806,172.8253
215.9508,-0.0301,0.3032,0.0684,0.3121,7.0431,19.5513,73.0613,246.0111,172.8292
216.1032,-0.0425,0.3015,0.0683,0.3121,7.0312,19.5426,71.3210,244.2950,172.8432
216.2556,-0.0451,0.3012,0.0686,0.3121,7.0213,19.5359,69.9979,242.9897,172.8536
216.4080,-0.0466,0.3010,0.0684,0.3121,7.0291,19.5495,69.7053,242.6381,172.7926
216.5604,-0.0465,0.3011,0.0683,0.3121,7.0304,19.5593,69.6966,242.4896,172.6527
216.7128,-0.0479,0.3009,0.0686,0.3121,6.9933,19.5183,69.5508,242.7493,173.0588
216.8652,-0.0687,0.2968,0.0687,0.3121,6.9864,19.5399,67.6811,240.7495,172.9188
217.0176,-0.0783,0.2942,0.0687,0.3121,6.9492,19.5369,64.1947,237.4280,173.0681
217.1700,-0.0811,0.2934,0.0684,0.3121,6.9189,19.5403,62.6654,236.0196,173.1838
217.3224,-0.0809,0.2937,0.0686,0.3121,6.8738,19.5294,62.4466,235.9974,173.3816
217.4748,-0.0809,0.2935,0.0688,0.3121,6.8262,19.5152,62.5398,235.9873,173.2810
217.6272,-0.0816,0.2933,0.0689,0.3121,6.8297,19.5430,62.3615,235.9257,173.3969
217.7796,-0.0819,0.2933,0.0688,0.3120,6.8050,19.5285,62.1708,235.9634,173.6257
217.9320,-0.1768,0.2472,0.0692,0.3119,6.7883,19.5195,49.2215,223.0406,173.6198
218.0844,-0.2128,0.2176,0.0707,0.3119,6.7665,19.5037,38.4401,212.3024,173.6672
218.2368,-0.2355,0.1911,0.0719,0.3118,6.7480,19.4906,27.9358,201.8305,173.7295
218.3892,-0.2421,0.1827,0.0715,0.3118,6.7733,19.5190,24.5980,198.5223,173.7721
218.5416,-0.2377,0.1889,0.0714,0.3117,6.7609,19.5139,24.9550,198.9422,173.8339
218.6940,-0.2423,0.1838,0.0712,0.3117,6.7491,19.5069,27.7815,201.8929,173.9468
218.8464,-0.2627,0.1539,0.0703,0.3117,6.7425,19.5040,21.0876,195.1961,174.0189
218.9988,-0.3030,0.0063,0.0691,0.3117,6.7434,19.5064,351.8121,165.9243,174.1684
219.1512,-0.2955,0.0691,0.0686,0.3116,6.7223,19.4861,355.1656,169.5108,174.3343
219.3036,-0.2952,0.0700,0.0689,0.3115,6.7799,19.5584,0.7309,174.5324,173.7963
219.4560,-0.2954,0.0703,0.0689,0.3114,6.7526,19.5150,0.6100,174.5920,173.9777
219.6084,-0.2651,0.1478,0.0690,0.3114,6.7633,19.5028,6.0101,179.9565,173.9046
219.7608,-0.2462,0.1786,0.0692,0.3113,6.7863,19.5005,20.7564,194.7004,173.8102
219.9132,-0.2564,0.1637,0.0691,0.3112,6.8219,19.5103,20.2375,194.0012,173.6313
220.0656,-0.2581,0.1602,0.0689,0.3111,6.8600,19.5217,19.2787,193.2625,173.8552
220.2180,-0.2861,0.1016,0.0689,0.3111,6.8721,19.5188,11.3226,184.9138,173.5556
220.3704,-0.3030,0.0118,0.0690,0.3111,6.8708,19.5058,355.0505,168.4117,173.3968
220.5228,-0.3030,-0.0015,0.0689,0.3111,6.8817,19.5090,348.5837,161.8437,173.3406
220.6752,-0.3016,0.0214,0.0697,0.3110,6.8866,19.5015,346.7169,159.9110,173.2871
220.8276,-0.3028,0.0023,0.0690,0.3110,6.9245,19.5292,349.7724,162.8831,173.1842
220.9800,-0.3030,0.0011,0.0690,0.3110,6.9261,19.5243,348.4963,161.4986,173.0845
221.1324,-0.3030,-0.0054,0.0690,0.3110,6.9192,19.5136,347.9179,160.8127,172.9809
221.2848,-0.3027,-0.0134,0.0688,0.3110,6.9302,19.5230,346.4013,159.2424,172.9374
221.4372,-0.3023,-0.0196,0.0683,0.3110,6.9254,19.5223,345.6816,158.3309,172.7501
221.5896,-0.3014,0.0360,0.0678,0.3109,6.9101,19.5097,354.7055,167.3471,172.6801
221.7420,-0.2998,0.0485,0.0682,0.3109,6.9203,19.5230,357.2710,169.8757,172.6248
221.8944,-0.3003,0.0441,0.0677,0.3109,6.8905,19.4957,357.3648,170.0194,172.6737
222.0468,-0.3006,0.0428,0.0676,0.3109,6.9010,19.5083,356.7790,169.3840,172.5843
222.1992,-0.2924,0.0794,0.0686,0.3109,6.9098,19.5249,0.0711,172.5212,172.4938
222.3516,-0.3000,0.0460,0.0686,0.3109,6.8988,19.5241,359.6077,172.0000,172.3509
222.5040,-0.2952,0.0717,0.0688,0.3109,6.8956,19.5321,1.6914,173.9197,172.2603
222.6564,-0.3031,0.0003,0.0689,0.3109,6.8884,19.5320,356.0650,168.2628,172.2264
222.8088,-0.2985,-0.0536,0.0690,0.3110,6.8485,19.5005,339.1997,151.3575,172.2943
222.9612,-0.2995,-0.0443,0.0691,0.3110,6.8521,19.5189,340.5067,152.6567,172.2795
223.1136,-0.3031,-0.0016,0.0693,0.3110,6.8352,19.5155,345.5115,157.7995,172.3873
223.2660,-0.3025,-0.0189,0.0694,0.3110,6.8373,19.5346,347.3772,159.7320,172.4424
223.4184,-0.3000,-0.0423,0.0695,0.3110,6.8172,19.5299,342.3635,154.7508,172.5049
223.5708,-0.3013,-0.0337,0.0694,0.3110,6.7816,19.5020,343.0348,155.5635,172.6413
223.7232,-0.3001,-0.0426,0.0696,0.3109,6.7977,19.5235,341.2786,153.8109,172.6555
223.8756,-0.2972,0.0608,0.0695,0.3109,6.8008,19.5343,347.9947,160.4881,172.5318
224.0280,-0.2979,0.0580,0.0696,0.3108,6.7960,19.5196,3.4222,176.0553,172.6532
224.1804,-0.3030,0.0132,0.0693,0.3108,6.8151,19.5305,353.4446,166.0146,172.6162
224.3328,-0.3032,0.0033,0.0692,0.3108,6.8226,19.5249,349.8258,162.4556,172.7008
224.4852,-0.3030,-0.0056,0.0692,0.3108,6.8261,19.5139,348.5884,161.2565,172.7474
224.6376,-0.2999,-0.0442,0.0692,0.3108,6.8599,19.5282,342.5063,155.2024,172.8145
224.7900,-0.3009,-0.0379,0.0692,0.3108,6.8762,19.5277,340.2323,152.8889,172.7887
224.9424,-0.2923,-0.0791,0.0692,0.3107,6.8960,19.5253,338.6344,151.4268,172.9339
225.0948,-0.2980,-0.0558,0.0685,0.3107,6.9084,19.5159,335.3691,148.2164,173.0058
225.2472,-0.3007,-0.0353,0.0679,0.3107,6.9159,19.5068,342.0575,154.8731,172.9386
225.3996,-0.3006,-0.0381,0.0682,0.3107,6.9613,19.5291,340.9668,153.9198,173.0840
225.5520,-0.2994,-0.0461,0.0678,0.3106,6.9751,19.5261,340.3511,153.2671,173.0511
225.7044,-0.3000,-0.0435,0.0678,0.3106,6.9874,19.5241,339.6015,152.4815,173.0200
225.8568,-0.3003,-0.0407,0.0675,0.3106,6.9960,19.5215,340.3206,153.2068,173.0225
226.0092,-0.3017,-0.0329,0.0679,0.3106,6.9992,19.5130,341.1606,154.0573,173.0281
226.1616,-0.2974,-0.0586,0.0675,0.3105,7.0136,19.5197,340.0972,152.9514,172.9923
226.3140,-0.2910,-0.0848,0.0676,0.3106,6.9988,19.5117,332.7443,145.6720,173.1025
226.4664,-0.2909,-0.0843,0.0680,0.3105,6.9864,19.5050,331.8120,144.8445,173.2107
226.6188,-0.2915,-0.0835,0.0677,0.3105,6.9700,19.5190,331.8534,144.9619,173.2856
226.7712,-0.2922,-0.0805,0.0680,0.3105,6.9253,19.5086,332.2179,145.3678,173.3233
226.9236,-0.2847,-0.1034,0.0681,0.3106,6.8913,19.5118,329.2793,142.4540,173.3575
227.0760,-0.2827,-0.1085,0.0682,0.3106,6.8639,19.5225,327.0617,140.2579,173.3846
